timestamp_utc,actuator_name,power_W,Tmotor_degC,Tambient_degC,Tbatt_min_degC,Tbatt_max_degC
2026-05-17 00:01:08,left_wrist_roll,7.0E-4,52.51,28.31,37.51,40.82
2026-05-17 00:01:08,left_wrist_yaw,7.0E-4,61.1,28.31,37.51,40.82
2026-05-17 00:01:12,left_elbow,0.0018,48.18,null,null,null
2026-05-17 00:01:12,left_shoulder_j1,0.0049,50.5,null,null,null
2026-05-17 00:01:12,left_shoulder_j2,0.0017,51.49,null,null,null
2026-05-17 00:01:12,left_upper_arm_twist,0.0019,46.5,null,null,null
2026-05-17 00:01:12,left_wrist_pitch,7.0E-4,58.4,null,null,null
2026-05-17 00:01:12,left_wrist_roll,7.0E-4,52.5,null,null,null
2026-05-17 00:01:12,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:01:16,left_elbow,0.0019,48.18,null,null,null
2026-05-17 00:01:16,left_shoulder_j1,0.0049,50.49,null,null,null
2026-05-17 00:01:16,left_shoulder_j2,0.0015,51.49,null,null,null
2026-05-17 00:01:16,left_upper_arm_twist,0.0019,46.5,null,null,null
2026-05-17 00:01:16,left_wrist_pitch,7.0E-4,58.4,null,null,null
2026-05-17 00:01:16,left_wrist_roll,7.0E-4,52.5,null,null,null
2026-05-17 00:01:16,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:20,left_elbow,0.0019,48.18,null,null,null
2026-05-17 00:01:20,left_shoulder_j1,0.0047,50.49,null,null,null
2026-05-17 00:01:20,left_shoulder_j2,0.0019,51.49,null,null,null
2026-05-17 00:01:20,left_upper_arm_twist,0.0019,46.5,null,null,null
2026-05-17 00:01:20,left_wrist_pitch,7.0E-4,58.4,null,null,null
2026-05-17 00:01:20,left_wrist_roll,7.0E-4,52.5,null,null,null
2026-05-17 00:01:20,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:24,left_elbow,0.0019,48.18,null,null,null
2026-05-17 00:01:24,left_shoulder_j1,0.0049,50.48,null,null,null
2026-05-17 00:01:24,left_shoulder_j2,0.0019,51.49,null,null,null
2026-05-17 00:01:24,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:01:24,left_wrist_pitch,7.0E-4,58.4,null,null,null
2026-05-17 00:01:24,left_wrist_roll,7.0E-4,52.5,null,null,null
2026-05-17 00:01:24,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:28,left_elbow,0.0018,48.18,null,null,null
2026-05-17 00:01:28,left_shoulder_j1,0.0048,50.47,null,null,null
2026-05-17 00:01:28,left_shoulder_j2,0.0015,51.49,null,null,null
2026-05-17 00:01:28,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:01:28,left_wrist_pitch,7.0E-4,58.4,null,null,null
2026-05-17 00:01:28,left_wrist_roll,7.0E-4,52.49,null,null,null
2026-05-17 00:01:28,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:32,left_elbow,0.0018,48.18,null,null,null
2026-05-17 00:01:32,left_shoulder_j1,0.0048,50.47,null,null,null
2026-05-17 00:01:32,left_shoulder_j2,0.0015,51.49,null,null,null
2026-05-17 00:01:32,left_upper_arm_twist,0.0019,46.5,null,null,null
2026-05-17 00:01:32,left_wrist_pitch,7.0E-4,58.41,null,null,null
2026-05-17 00:01:32,left_wrist_roll,7.0E-4,52.49,null,null,null
2026-05-17 00:01:32,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:36,left_elbow,0.0019,48.18,null,null,null
2026-05-17 00:01:36,left_shoulder_j1,0.0048,50.46,null,null,null
2026-05-17 00:01:36,left_shoulder_j2,0.002,51.49,null,null,null
2026-05-17 00:01:36,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:01:36,left_wrist_pitch,7.0E-4,58.4,null,null,null
2026-05-17 00:01:36,left_wrist_roll,7.0E-4,52.49,null,null,null
2026-05-17 00:01:36,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:40,left_elbow,0.0018,48.18,null,null,null
2026-05-17 00:01:40,left_shoulder_j1,0.0049,50.46,null,null,null
2026-05-17 00:01:40,left_shoulder_j2,0.0019,51.49,null,null,null
2026-05-17 00:01:40,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:01:40,left_wrist_pitch,7.0E-4,58.4,null,null,null
2026-05-17 00:01:40,left_wrist_roll,7.0E-4,52.49,null,null,null
2026-05-17 00:01:40,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:44,left_elbow,0.0018,48.17,null,null,null
2026-05-17 00:01:44,left_shoulder_j1,0.0048,50.45,null,null,null
2026-05-17 00:01:44,left_shoulder_j2,0.0015,51.49,null,null,null
2026-05-17 00:01:44,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:01:44,left_wrist_pitch,7.0E-4,58.41,null,null,null
2026-05-17 00:01:44,left_wrist_roll,7.0E-4,52.48,null,null,null
2026-05-17 00:01:44,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:48,left_elbow,0.0018,48.17,null,null,null
2026-05-17 00:01:48,left_shoulder_j1,0.0049,50.45,null,null,null
2026-05-17 00:01:48,left_shoulder_j2,0.0018,51.49,null,null,null
2026-05-17 00:01:48,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:01:48,left_wrist_pitch,7.0E-4,58.41,null,null,null
2026-05-17 00:01:48,left_wrist_roll,7.0E-4,52.48,null,null,null
2026-05-17 00:01:48,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:52,left_elbow,0.0019,48.17,null,null,null
2026-05-17 00:01:52,left_shoulder_j1,0.0047,50.44,null,null,null
2026-05-17 00:01:52,left_shoulder_j2,0.002,51.49,null,null,null
2026-05-17 00:01:52,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:01:52,left_wrist_pitch,7.0E-4,58.41,null,null,null
2026-05-17 00:01:52,left_wrist_roll,7.0E-4,52.48,null,null,null
2026-05-17 00:01:52,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:01:56,left_elbow,0.0018,48.17,null,null,null
2026-05-17 00:01:56,left_shoulder_j1,0.0048,50.43,null,null,null
2026-05-17 00:01:56,left_shoulder_j2,0.0016,51.5,null,null,null
2026-05-17 00:01:56,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:01:56,left_wrist_pitch,7.0E-4,58.41,null,null,null
2026-05-17 00:01:56,left_wrist_roll,7.0E-4,52.48,null,null,null
2026-05-17 00:01:56,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:02:00,left_elbow,0.0018,48.17,null,null,null
2026-05-17 00:02:00,left_shoulder_j1,0.0047,50.43,null,null,null
2026-05-17 00:02:00,left_shoulder_j2,0.0014,51.5,null,null,null
2026-05-17 00:02:00,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:02:00,left_wrist_pitch,7.0E-4,58.41,null,null,null
2026-05-17 00:02:00,left_wrist_roll,7.0E-4,52.48,null,null,null
2026-05-17 00:02:00,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:02:04,left_elbow,0.0019,48.17,null,null,null
2026-05-17 00:02:04,left_shoulder_j1,0.0049,50.42,null,null,null
2026-05-17 00:02:04,left_shoulder_j2,0.0017,51.5,null,null,null
2026-05-17 00:02:04,left_upper_arm_twist,0.002,46.49,null,null,null
2026-05-17 00:02:04,left_wrist_pitch,7.0E-4,58.41,null,null,null
2026-05-17 00:02:04,left_wrist_roll,7.0E-4,52.48,null,null,null
2026-05-17 00:02:04,left_wrist_yaw,7.0E-4,61.1,null,null,null
2026-05-17 00:02:08,left_elbow,0.0018,48.17,28.43,37.49,40.84
2026-05-17 00:02:08,left_shoulder_j1,0.0049,50.42,28.43,37.49,40.84
2026-05-17 00:02:08,left_shoulder_j2,0.0019,51.5,28.43,37.49,40.84
2026-05-17 00:02:08,left_upper_arm_twist,0.0019,46.49,28.43,37.49,40.84
2026-05-17 00:02:08,left_wrist_pitch,7.0E-4,58.42,28.43,37.49,40.84
2026-05-17 00:02:08,left_wrist_roll,7.0E-4,52.48,28.43,37.49,40.84
2026-05-17 00:02:08,left_wrist_yaw,7.0E-4,61.09,28.43,37.49,40.84
2026-05-17 00:02:12,left_elbow,0.0018,48.17,null,null,null
2026-05-17 00:02:12,left_shoulder_j1,0.0049,50.41,null,null,null
2026-05-17 00:02:12,left_shoulder_j2,0.0016,51.5,null,null,null
2026-05-17 00:02:12,left_upper_arm_twist,0.0019,46.5,null,null,null
2026-05-17 00:02:12,left_wrist_pitch,7.0E-4,58.42,null,null,null
2026-05-17 00:02:12,left_wrist_roll,7.0E-4,52.47,null,null,null
2026-05-17 00:02:12,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:02:16,left_elbow,0.0018,48.17,null,null,null
2026-05-17 00:02:16,left_shoulder_j1,0.005,50.4,null,null,null
2026-05-17 00:02:16,left_shoulder_j2,0.0017,51.5,null,null,null
2026-05-17 00:02:16,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:02:16,left_wrist_pitch,7.0E-4,58.43,null,null,null
2026-05-17 00:02:16,left_wrist_roll,7.0E-4,52.47,null,null,null
2026-05-17 00:02:16,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:02:20,left_elbow,0.0018,48.16,null,null,null
2026-05-17 00:02:20,left_shoulder_j1,0.0049,50.4,null,null,null
2026-05-17 00:02:20,left_shoulder_j2,0.002,51.51,null,null,null
2026-05-17 00:02:20,left_upper_arm_twist,0.0019,46.5,null,null,null
2026-05-17 00:02:20,left_wrist_pitch,7.0E-4,58.43,null,null,null
2026-05-17 00:02:20,left_wrist_roll,7.0E-4,52.47,null,null,null
2026-05-17 00:02:20,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:02:24,left_elbow,0.0019,48.16,null,null,null
2026-05-17 00:02:24,left_shoulder_j1,0.0049,50.39,null,null,null
2026-05-17 00:02:24,left_shoulder_j2,0.0018,51.51,null,null,null
2026-05-17 00:02:24,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:02:24,left_wrist_pitch,7.0E-4,58.43,null,null,null
2026-05-17 00:02:24,left_wrist_roll,7.0E-4,52.47,null,null,null
2026-05-17 00:02:24,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:02:28,left_elbow,0.0019,48.16,null,null,null
2026-05-17 00:02:28,left_shoulder_j1,0.0048,50.39,null,null,null
2026-05-17 00:02:28,left_shoulder_j2,0.0014,51.51,null,null,null
2026-05-17 00:02:28,left_upper_arm_twist,0.0019,46.49,null,null,null
2026-05-17 00:02:28,left_wrist_pitch,7.0E-4,58.44,null,null,null
2026-05-17 00:02:28,left_wrist_roll,7.0E-4,52.47,null,null,null
2026-05-17 00:02:28,left_wrist_yaw,7.0E-4,61.09,null,null,null
2026-05-17 00:02:32,left_elbow,0.0019,48.16,null,null,null
2026-05-17 00:02:32,left_shoulder_j1,0.005,50.38,null,null,null
2026-05-17 00:02:32,left_shoulder_j2,0.0017,51.51,null,null,null
2026-05-17 00:02:32,left_upper_arm_twist,0.002,46.49,null,null,null
2026-05-17 00:02:32,left_wrist_pitch,7.0E-4,58.44,null,null,null
2026-05-17 00:02:32,left_wrist_roll,7.0E-4,52.47,null,null,null
2026-05-17 00:02:32,left_wrist_yaw,7.0E-4,61.09,null,null,null
