timestamp_utc,J,power_W,real_power_W,Tmotor_degC,Tamb_filled,Tbatt_max_filled
2026-05-21 17:10:20,J1,0.0073,0.0015130671277013754,40.24,25.02,36.05
2026-05-21 17:10:20,J2,1.1423,0.24071120116306488,39.12,25.02,36.05
2026-05-21 17:10:20,TWIST,0.0205,0.004240292495088409,34.08,25.02,36.05
2026-05-21 17:10:20,PITCH,0.0121,0.011706001178781926,39.07,25.02,36.05
2026-05-21 17:10:20,ROLL,0.0012,0.0011481100196463654,36.05,25.02,36.05
2026-05-21 17:10:20,YAW,0.0182,0.017703915913555995,40.57,25.02,36.05
2026-05-21 17:10:24,ROLL,0.0006,0.0005741186640471512,36.08,25.02,36.05
2026-05-21 17:10:24,PITCH,0.0126,0.012191502554027508,39.11,25.02,36.05
2026-05-21 17:10:24,TWIST,0.0154,0.003185627662082515,34.1,25.02,36.05
2026-05-21 17:10:24,YAW,0.0201,0.019554970137524563,40.61,25.02,36.05
2026-05-21 17:10:24,J1,0.0015,0.000310926836935167,40.26,25.02,36.05
2026-05-21 17:10:24,ELBOW,0.0427,0.008809528440078585,33.39,25.02,36.05
2026-05-21 17:10:24,J2,1.136,0.2394011310019646,39.14,25.02,36.05
2026-05-21 17:10:28,ELBOW,0.0468,0.009655768644400785,33.4,25.02,36.05
2026-05-21 17:10:28,J1,0.0139,0.0028813602200392923,40.27,25.02,36.05
2026-05-21 17:10:28,J2,1.1446,0.24122231371316308,39.15,25.02,36.05
2026-05-21 17:10:28,TWIST,0.018,0.00372359952848723,34.11,25.02,36.05
2026-05-21 17:10:28,PITCH,0.0119,0.011515880157170923,39.15,25.02,36.05
2026-05-21 17:10:28,ROLL,0.0008,0.0007655764243614932,36.11,25.02,36.05
2026-05-21 17:10:28,YAW,0.0203,0.019753136345776027,40.66,25.02,36.05
2026-05-21 17:10:32,ROLL,0.0011,0.0010527842829076621,36.14,25.02,36.05
2026-05-21 17:10:32,PITCH,0.0121,0.011711135952848723,39.19,25.02,36.05
2026-05-21 17:10:32,TWIST,0.0158,0.003268736282907662,34.13,25.02,36.05
2026-05-21 17:10:32,YAW,0.0175,0.017031660117878194,40.71,25.02,36.05
2026-05-21 17:10:32,J1,0.0059,0.001223067913555992,40.28,25.02,36.05
2026-05-21 17:10:32,ELBOW,0.049,0.010110804400785855,33.43,25.02,36.05
2026-05-21 17:10:32,J2,1.1484,0.24204084513948923,39.17,25.02,36.05
2026-05-21 17:10:36,ROLL,0.0009,0.0008614326129666011,36.16,25.02,36.05
2026-05-21 17:10:36,PITCH,0.0117,0.01132564597249509,39.23,25.02,36.05
2026-05-21 17:10:36,TWIST,0.0193,0.003992972070726916,34.14,25.02,36.05
2026-05-21 17:10:36,YAW,0.0218,0.021220436935166995,40.76,25.02,36.05
2026-05-21 17:10:36,J1,0.0093,0.0019280270333988212,40.3,25.02,36.05
2026-05-21 17:10:36,ELBOW,0.0465,0.009595305147347742,33.44,25.02,36.05
2026-05-21 17:10:36,J2,1.1423,0.24076398484872302,39.18,25.02,36.05
2026-05-21 17:10:40,ELBOW,0.0479,0.009884933846758348,33.46,25.02,36.05
2026-05-21 17:10:40,J1,0.0036,0.0007463602043222005,40.31,25.02,36.05
2026-05-21 17:10:40,J2,1.1381,0.23989627552062867,39.2,25.02,36.05
2026-05-21 17:10:40,TWIST,0.0171,0.003538078019646365,34.16,25.02,36.05
2026-05-21 17:10:40,PITCH,0.0118,0.01142369823182711,39.26,25.02,36.05
2026-05-21 17:10:40,ROLL,0.0006,0.0005743732809430256,36.2,25.02,36.05
2026-05-21 17:10:40,YAW,0.0216,0.02103033713163065,40.82,25.02,36.05
2026-05-21 17:10:44,PITCH,0.0104,0.010069447544204323,39.29,24.9,35.94
2026-05-21 17:10:44,ROLL,0.0008,0.000765887622789784,36.22,24.9,35.94
2026-05-21 17:10:44,TWIST,0.018,0.0037244312770137525,34.17,24.9,35.94
2026-05-21 17:10:44,YAW,0.019,0.0185015952848723,40.86,24.9,35.94
2026-05-21 17:10:44,J1,0.0085,0.0017623676227897839,40.33,24.9,35.94
2026-05-21 17:10:44,J2,1.1608,0.2446900720157171,39.21,24.9,35.94
2026-05-21 17:10:44,ELBOW,0.0418,0.008626744770137525,33.48,24.9,35.94
2026-05-21 17:10:48,ELBOW,0.0523,0.010794555599214146,33.5,24.9,35.94
2026-05-21 17:10:48,J1,0.0067,0.0013892109076620827,40.34,24.9,35.94
2026-05-21 17:10:48,J2,1.122,0.23651989249508845,39.22,24.9,35.94
2026-05-21 17:10:48,TWIST,0.015,0.0031038082514734775,34.18,24.9,35.94
2026-05-21 17:10:48,PITCH,0.013,0.01258864833005894,39.33,24.9,35.94
2026-05-21 17:10:48,ROLL,0.001,0.0009574656188605109,36.25,24.9,35.94
2026-05-21 17:10:48,YAW,0.0188,0.018310165815324166,40.91,24.9,35.94
2026-05-21 17:10:52,YAW,0.0198,0.019287611787819257,40.96,24.9,35.94
2026-05-21 17:10:52,ROLL,0.0005,0.0004787681728880157,36.27,24.9,35.94
2026-05-21 17:10:52,PITCH,0.0108,0.010459789390962673,39.37,24.9,35.94
2026-05-21 17:10:52,ELBOW,0.0467,0.0096394525108055,33.52,24.9,35.94
2026-05-21 17:10:52,J2,1.1361,0.23950095083693523,39.23,24.9,35.94
2026-05-21 17:10:52,J1,0.0033,0.0006842631041257368,40.35,24.9,35.94
2026-05-21 17:10:52,TWIST,0.0188,0.003890395913555992,34.2,24.9,35.94
2026-05-21 17:10:56,YAW,0.0196,0.01909625304518664,41.01,24.9,35.94
2026-05-21 17:10:56,ROLL,0.001,0.0009576424361493125,36.3,24.9,35.94
2026-05-21 17:10:56,PITCH,0.0119,0.011526821611001964,39.41,24.9,35.94
2026-05-21 17:10:56,ELBOW,0.0414,0.008545786373280942,33.53,24.9,35.94
2026-05-21 17:10:56,J2,1.1181,0.23572359724950886,39.25,24.9,35.94
2026-05-21 17:10:56,J1,0.0078,0.0016174668447937132,40.37,24.9,35.94
2026-05-21 17:10:56,TWIST,0.0133,0.0027523506011787814,34.21,24.9,35.94
2026-05-21 17:11:00,ELBOW,0.0471,0.009723105618860512,33.55,24.9,35.94
2026-05-21 17:11:00,J1,0.0051,0.0010576129508840866,40.38,24.9,35.94
2026-05-21 17:11:00,J2,1.1303,0.23830436891159137,39.26,24.9,35.94
2026-05-21 17:11:00,TWIST,0.0152,0.0031456606051080555,34.22,24.9,35.94
2026-05-21 17:11:00,PITCH,0.0124,0.01201289587426326,39.45,24.9,35.94
2026-05-21 17:11:00,ROLL,0.0007,0.0006704239685658153,36.33,24.9,35.94
2026-05-21 17:11:00,YAW,0.024,0.02338741060903733,41.06,24.9,35.94
2026-05-21 17:11:04,PITCH,0.012,0.01162665618860511,39.48,24.9,35.94
2026-05-21 17:11:04,ROLL,0.0011,0.001053640078585462,36.36,24.9,35.94
2026-05-21 17:11:04,YAW,0.0186,0.018127874263261297,41.1,24.9,35.94
2026-05-21 17:11:04,TWIST,0.0152,0.003145777666011788,34.23,24.9,35.94
2026-05-21 17:11:04,J1,0.0018,0.00037328873870333987,40.39,24.9,35.94
2026-05-21 17:11:04,ELBOW,0.0465,0.009599960628683693,33.57,24.9,35.94
2026-05-21 17:11:04,J2,1.1362,0.23955703302161102,39.27,24.9,35.94
2026-05-21 17:11:08,ELBOW,0.042,0.008671579096267193,33.59,24.9,35.94
