t_s,Tm_HIP_X,Tm_HIP_Y,Tm_SHIN_ANKLE,Tm_SHIN_KNEE,Tm_SPN_X,Tm_SPN_Z,Tm_TALUS,Tm_THIGH_U,P_HIP_X,P_HIP_Y,P_SHIN_ANKLE,P_SHIN_KNEE,P_SPN_X,P_SPN_Z,P_TALUS,P_THIGH_U,Ts_spine,Ts_pelvis,Ts_hip,Ts_thigh_u,Ts_thigh_l,Ts_shin,Ts_ankle,T_amb,T_torso
102.0,52.65196099401972,42.81208404743408,51.12760311742722,41.82696527406857,45.136450270667176,45.681984060793376,,51.54991204366475,64.5851,50.736466666666665,64.4169,50.4845,25.544416666666667,25.5557,0.0,64.3357,32.073246376811554,24.163763285024128,22.87622705314007,22.29213526570046,22.7096183574879,21.475743961352638,23.589251207729443,21.535888888888863,21.535888888888863
104.0,52.93065602932035,42.9835797428236,51.38919419655805,42.0081371105725,45.34831906819308,45.885762624517085,,51.83542717965671,64.78842020511017,50.74078987662877,64.45407321026379,50.61796870389094,25.691693433474953,25.621442947851023,0.0,64.34903334721076,32.20908212560383,24.193724637681136,22.894869565217366,22.305932367149737,22.745806763285003,21.48379710144925,23.600869565217366,21.538980676328478,21.538980676328478
106.0,53.20214996619898,43.164897718652725,51.64642430310627,42.194712307299746,45.55585691961104,46.084342395512635,,52.108817572899326,64.74589896759502,50.88741010358438,64.17917703720403,50.56274079413417,25.6370345754416,25.726622110546042,0.0,64.87707238832489,32.34346859903378,24.22266666666664,22.912942028985483,22.320623188405776,22.783275362318815,21.489381642512054,23.611265700483063,21.53844444444442,21.53844444444442
108.0,53.467739246128396,43.340033672183296,51.90577387667685,42.376842360184654,45.769321073288765,46.27541321738129,,52.37689743530338,64.72694464050534,50.63549285729707,64.31321313278987,50.58627103439342,25.736323430921694,25.637074049176636,0.0,64.63180472396743,32.478400966183536,24.252028985507224,22.93140096618355,22.337405797101425,22.821999999999974,21.495159420289834,23.621734299516884,21.53905797101447,21.53905797101447
110.0,53.72995476219914,43.51162662154615,52.15847682474806,42.55899313004831,45.97883339501077,46.47622638709609,,52.642026484927634,64.98915025934464,50.98063723705335,64.59440968014161,50.73660662924008,25.692003064023137,25.73091663999465,0.0,64.44500291968549,32.61409661835745,24.285028985507225,22.949980676328476,22.35447826086954,22.861956521739103,21.502570048309156,23.631743961352633,21.541376811594176,21.541376811594176
112.0,53.99466757003053,43.67442803576306,52.41480614623897,42.735741586451454,46.18320877095597,46.67235564990669,,52.90399878044901,64.65438721715478,50.90597586324308,64.61669407316049,50.69922162203062,25.600866518615483,25.779644574062793,0.0,64.30790932306307,32.74777294685987,24.320057971014467,22.969019323671475,22.371260869565194,22.902516908212537,21.510657004830893,23.642589371980648,21.54417874396133,21.54417874396133
114.0,54.24508197836095,43.83460612778006,52.66590876417441,42.90003550626963,46.38378799233099,46.859571871814154,,53.157345947951136,64.89717842397435,50.743793753385894,64.3265224032989,50.59970413827828,25.682357071975325,25.817887333414063,0.0,64.97606433547269,32.88086956521736,24.355507246376785,22.988251207729444,22.38717391304345,22.943657004830893,21.518463768115918,23.6543913043478,21.54868599033814,21.54868599033814
116.0,54.49948768719457,43.99699810590197,52.91280748888124,43.06957727807175,46.57880003560709,47.050690283635944,,53.41845256285983,64.86153111829206,50.75078859480365,64.6524222531705,50.706720332555115,25.703179923828415,25.74058110495552,0.0,65.39288838433156,33.01482608695648,24.39154589371978,23.007410628019297,22.40041545893717,22.984130434782582,21.527429951690795,23.66609661835746,21.553120772946837,21.553120772946837
118.0,54.75256443742478,44.16118982192962,53.15919797170355,43.23909145317111,46.76803388552739,47.24041296501114,,53.67907880274396,64.998408399872,51.067649043968004,64.841246063872,50.88049007488,25.695935994752,25.703955525376,0.0,64.71061229440001,33.1468599033816,24.42769082125601,23.026835748792244,22.4127874396135,23.023864734299494,21.53716908212558,23.677874396135238,21.55570531400964,21.55570531400964
120.0,54.999276441989224,44.31214315398011,53.397823416479284,43.40057734858737,46.95759837631257,47.4267214320877,,53.92509195303881,64.87500004279033,50.8149695577756,64.74504351726577,50.7058521960341,25.677643474104435,25.703526060297257,0.0,64.72830430549818,33.27841062801929,24.464632850241518,23.04381642512075,22.424869565217367,23.065787439613498,21.54607246376809,23.689289855072435,21.555835748792248,21.555835748792248
