t_s,Tm_HIP_X,Tm_HIP_Y,Tm_SHIN_ANKLE,Tm_SHIN_KNEE,Tm_SPN_X,Tm_SPN_Z,Tm_TALUS,Tm_THIGH_U,P_HIP_X,P_HIP_Y,P_SHIN_ANKLE,P_SHIN_KNEE,P_SPN_X,P_SPN_Z,P_TALUS,P_THIGH_U,Ts_spine,Ts_pelvis,Ts_hip,Ts_thigh_u,Ts_thigh_l,Ts_shin,Ts_ankle,T_amb
778.0,87.16025213582705,113.61270202182571,115.77438339449617,101.91906691678726,119.64509534868164,109.54131075672554,,85.69107650148646,0.0016647294030915467,63.711521247900116,78.51796682398613,61.47872504185652,32.209343512912994,31.55727205224812,0.0,0.0001,87.53570531400956,71.75944444444437,66.15822222222215,43.71903864734294,57.18835748792264,40.938280193236665,40.552164251207685,23.21076328502413
780.0,87.13829239011733,113.67565830709074,115.83127401770979,101.98052376116402,119.57619010006263,109.61349867134658,,85.62858113924618,0.0024049740405371386,63.50975233635165,78.44449532002787,61.539293806072955,32.49121093381378,31.50559251713277,0.0,0.0001,87.60628985507236,71.86755072463761,66.17461835748786,43.721376811594155,57.19643961352651,40.97479710144923,40.56507246376807,23.250922705313982
782.0,87.11675545112655,113.74012272665308,115.90202031221935,102.04226408405287,119.45169907977802,109.67958257245125,,85.56694743842445,0.003527897968144342,63.66158545351487,78.65241878014224,61.59342004641195,32.40222855119573,31.40039970124947,0.0,0.0,87.68070531400956,71.9653623188405,66.19638164251201,43.729241545893665,57.21658937198062,41.00313526570043,40.574932367149714,23.29661352657002
784.0,87.09518464371358,113.79519296205721,115.97168394349136,102.10223774217616,119.28043249349948,109.75287846749727,,85.50483402549796,0.0025,63.624067696502216,78.97517393716862,61.5466406390004,4.676362900574061,31.52567498732686,0.0,0.0001431119757771719,87.757149758454,72.0415120772946,66.22570048309171,43.74256038647338,57.249869565217324,41.02583574879222,40.585371980676285,23.342164251207702
786.0,87.07442825167178,113.85320064804594,116.05566599589153,102.16217088559685,119.04417571880651,109.8204132490223,,85.44285435428559,0.0026728395061728395,63.82857283950617,78.72987654320987,61.50962345679012,0.0008413580246913581,31.502275925925925,0.0,0.0001,87.83443961352647,72.09482608695645,66.25858454106273,43.75873429951686,57.29959420289849,41.043661835748736,40.59819323671493,23.381154589371953
788.0,87.05459641675418,113.89953694503252,116.11704551039489,102.23814240938593,118.77385981080626,109.89226134881748,,85.38151077225288,0.0017129870010301378,63.66531168342132,79.14182473855263,61.42855194340072,6.493500515068964e-06,31.51141558817602,0.0,0.00044805199587944833,87.90896135265692,72.12211111111104,66.29512077294679,43.77441545893715,57.365328502415394,41.05442512077289,40.61099033816421,23.412367149758428
790.0,87.03568610366672,113.97612298546905,116.17672887090235,102.2988004607355,118.43488533211436,109.98067137718355,,85.32063369431631,0.0015265204242300029,63.58980834473167,78.75983526597582,61.62287189079342,6.326021211500141e-05,31.4450093794004,0.0,8.673978788499859e-05,87.9758309178743,72.11746859903374,66.33402898550717,43.78728502415454,57.44471497584534,41.059637681159366,40.62257971014488,23.43677294685988
792.0,87.01747412284674,114.04258040696358,116.24885849507217,102.37137320613947,118.06259727230562,110.04812813335056,,85.26017355010282,0.002407883817427386,63.78386473029045,78.93448796680498,61.716744813278005,1.9917012448132778e-05,31.477666597510375,0.0,8.672199170124482e-05,88.03671980676319,72.09836714975837,66.3708357487922,43.797260869565164,57.53282125603858,41.05968599033811,40.63298550724633,23.457628019323646
794.0,87.00060644878053,114.11488585479303,116.3195644700251,102.44163831710529,117.663659687655,110.11612999607533,,85.20089058489911,0.001192,63.744046399999995,78.8593176,61.4359096,0.00015639999999999998,31.7074744,0.0,0.00036160000000000006,88.09507729468591,72.0678164251207,66.4038743961352,43.80532367149754,57.62386956521733,41.05505314009656,40.64223188405793,23.475140096618333
796.0,86.98448961100874,114.18584114774461,116.4061864012003,102.50641114128315,117.22557372556561,110.18059289950358,,85.14161844549822,0.001804278664551079,63.659169658903544,78.70743464146369,61.49037683882519,8.696516693111511e-05,31.592580053688682,0.0,8.696516693111511e-05,88.15078260869555,72.03149758454099,66.43245893719799,43.81235748792266,57.71723671497578,41.047541062801876,40.64973913043474,23.488357487922677
798.0,86.96902847356498,114.25879359139947,116.47837097648203,102.56724862421804,116.7682597852162,110.25603698230267,,85.08300543267954,0.0027,63.770767289254536,78.77586106124913,61.328935497716735,0.000303115278710419,31.473567289892546,0.0,0.00013395634654166,88.20806763285015,72.00274879227045,66.46058454106272,43.81797584541058,57.81083574879221,41.039700483091735,40.658579710144885,23.49825120772944
800.0,86.95450765151975,114.32895906416799,116.56283155904461,102.63910052350724,116.30365135952509,110.32003146222547,,85.02437108312708,0.002560000029681165,63.68236444453679,78.76565777132048,61.65506000418504,0.0003188888954847033,31.488704449627104,0.0,0.0001555555225764835,88.26891304347815,71.97669082125596,66.48857971014485,43.82112560386469,57.902371980676264,41.03243478260865,40.66947826086952,23.50230434782606
802.0,86.94010535901214,114.40759546167914,116.66059939313709,102.71412987638853,115.82986564923208,110.39362051094095,,84.96605479584889,0.0023581027920948614,63.87362875155731,78.93383543910198,61.747949522668776,5.726284901185771e-05,31.47059477324901,0.0,0.0001,88.32879227053131,71.96166183574871,66.5113285024154,43.823705314009615,57.98996135265694,41.024966183574826,40.679603864734254,23.503574879227028
804.0,86.92625836109687,114.46601557580932,116.72666780252453,102.76867442109167,115.36930519336715,110.47063700088964,,84.90760975147383,0.0027,63.29979259082926,79.02367926014959,61.62283595322277,2.1036565853658536e-05,31.55485302902114,0.0,1.4024377235772359e-05,88.38806763285014,71.96226086956513,66.53214492753617,43.82696135265696,58.07335265700477,41.01718357487918,40.68734782608691,23.50648792270529
806.0,86.9128363741747,114.54771246230005,116.80023836884722,102.83018213009875,114.91192581266752,110.55098567723032,,84.84929759232651,0.0032591550144585937,63.84582041512698,78.94666265904709,61.88144719443022,4.683096941082907e-05,31.579258445837706,0.0,6.690138487261295e-05,88.44894202898541,71.97810628019316,66.55799516908205,43.8321400966183,58.15519806763278,41.011420289855025,40.695927536231835,23.51083574879225
808.0,86.89939935935904,114.62806133875907,116.88242934051205,102.90007800425768,114.47587143840718,110.63081758797429,,84.79109541563888,0.0012540038000000001,63.884784934799995,79.4393479538,61.927521698,2.2412099999999988e-05,31.5458074344,0.0,1.4941400000000002e-05,88.51006280193228,72.00429468599026,66.5868937198067,43.839917874396086,58.23632367149752,41.00823188405792,40.706782608695605,23.512951690821232
810.0,86.88576023125985,114.69577104401573,116.97313155419859,102.9671323014841,114.07463666826914,110.71518147577687,,84.73310117631303,0.0017,63.85685872443486,78.77988257673029,61.76517385549543,0.00012603740414937758,31.667294600378423,0.0,0.0,88.56468115942019,72.02627053140088,66.61512560386466,43.84979710144923,58.317652173912975,41.00517391304343,40.71657487922701,23.510439613526543
812.0,86.87216162411902,114.77212451450505,117.05445239608542,103.02659947837141,113.69108761868624,110.79696594018563,,84.67543749042495,0.0010148554263701422,63.92783170688691,78.92164785499834,61.99316739930816,0.0004361914297943654,31.660703890306433,0.0,0.00013828514212338075,88.61325603864724,72.04795169082117,66.644420289855,43.86189855072459,58.396028985507186,41.002801932367106,40.725618357487875,23.503903381642484
814.0,86.85872495485363,114.84667557302015,117.13109718127048,103.07204299279955,113.31382579424505,110.88019263924636,,84.61793306454439,0.002474803048818898,63.84393737912441,79.48361554474332,61.730839489511816,2.1112214173228354e-05,31.546579632352756,0.0,0.0001,88.65919806763276,72.07229951690812,66.67650724637673,43.874516908212506,58.46477777777771,40.999797101449225,40.73300483091783,23.493294685990314
816.0,86.84508825288891,114.9185484689926,117.18228149818471,103.11592290809004,112.94923622547635,110.96058448633796,,84.56111828440064,0.0015387955262417706,63.93851264346931,79.31385029856982,61.93127040053515,4.274432017338252e-05,31.622501817385306,0.0,0.0004,88.70348792270521,72.1074927536231,66.70706763285017,43.88772463768111,58.525700483091725,40.99779227053135,40.73839613526565,23.4821835748792
818.0,86.83140937005722,114.99571005472062,117.25131742338033,103.17677514783279,112.59611846390425,111.03719547621043,,84.50440784291051,0.0019010955729083666,63.790227002568926,79.11349163497052,61.81115328991873,0.00015,31.53047031644303,0.0,0.000472211123505976,88.74715458937189,72.1471159420289,66.7384009661835,43.90276811594198,58.58059903381636,40.99837198067628,40.744454106280145,23.471792270531374
820.0,86.81750504953338,115.06631570641366,117.33195141053493,103.25229377386498,112.25391100710861,111.11104802530829,,84.44844921900088,0.0034116934193548385,64.14697558513548,79.18537097269677,61.76681937073548,0.00021396167741935483,31.72191291169032,0.0,0.0,88.7876570048308,72.18223188405788,66.77402898550717,43.919067632850194,58.63071980676322,41.00007246376807,40.75022222222218,23.460425120772918
822.0,86.8036751131959,115.13354406864299,117.42086548523669,103.32804098263989,111.92130363214015,111.18314885845427,,84.39262931303126,0.004515789640010083,63.73335740269978,79.20409043885262,62.00227894503986,1.770334424211869e-05,31.69024785103298,0.0,0.0007114832787894064,88.82793236714967,72.22187439613518,66.81029951690815,43.936647342995116,58.679231884057906,41.00381159420286,40.75474396135261,23.450086956521716
824.0,86.78994178050033,115.20118996812656,117.49317294871038,103.39435864044347,111.59861247740581,111.26766727251736,,84.33736376669908,0.002070212884606257,63.6401592085684,79.19904550401002,62.00243463233656,0.00013069907967098166,31.470604931358547,0.0,1.2867280219345561e-05,88.86791787439603,72.25430917874388,66.8430048309178,43.953086956521695,58.7240048309178,41.0092367149758,40.7576328502415,23.445893719806737
826.0,86.77528198457661,115.25488796234043,117.58011823024015,103.4633855045631,111.28530234436465,111.35317617926862,,84.2824786260724,0.0026720238222222225,63.98072529297778,78.74279789528889,61.51419254382222,0.0001360119111111111,31.616416519733335,0.0,4.1964266666666654e-05,88.91059903381633,72.28627536231876,66.87338164251202,43.96831400966179,58.763004830917815,41.018342995169036,40.75845410628014,23.44464251207727
828.0,86.76091299769257,115.3117216473171,117.66557831429702,103.53829300979267,110.98058974515557,111.43588274172852,,84.22775245147419,0.0018113523750508903,64.311374845307,79.21017944458863,61.708198029027315,0.0003221619062372774,31.730810266687325,0.0,1.3919046881361303e-05,88.95718357487912,72.33104830917866,66.90149275362312,43.98460386473425,58.79907246376805,41.0294251207729,40.75915458937193,23.44022705314007
830.0,86.74705745700317,115.37381437643967,117.75372811143818,103.61576689931944,110.68561154230824,111.50869881475138,,84.17348975544196,0.0023982599078138157,64.02298430914209,79.52212441183553,61.893390032378626,0.0005555270572556858,31.72516314627869,0.0,8.546570111625935e-05,89.00467149758444,72.38031400966175,66.92810144927529,44.0030096618357,58.83631884057965,41.04190338164246,40.76168115942024,23.430797101449247
832.0,86.73346806913288,115.4189825271659,117.82356610043566,103.69549553280626,110.39901002096192,111.58126280635672,,84.11879602959446,0.0018,63.85117341663492,79.52993135746031,61.69931715423492,0.00013397815873015872,31.596402723758732,0.0,0.00014077379047619046,89.05550724637672,72.41439613526562,66.95471980676321,44.02096618357483,58.87412560386467,41.059975845410584,40.7680289855072,23.415057971014463
834.0,86.72063978347487,115.47708708749784,117.89015219565682,103.7780937573205,110.12169254082256,111.65625187710634,,84.06452239568574,0.0026713444750717757,64.02531503129784,79.3930915589825,61.698546295661714,5.0147168624392925e-05,31.539266340741843,0.0,0.0001,89.1091352657004,72.43033816425113,66.97573429951683,44.03890821256034,58.91379710144921,41.08179227053135,40.777241545893666,23.39709661835746
836.0,86.70762660613782,115.5564890456013,117.94386182968584,103.85135141598532,109.85259945477078,111.74156453316743,,84.01128009305197,0.0024719300340593623,64.0241531645195,79.43212364002963,61.54694731059962,4.329205982527537e-05,31.752385892681836,0.0,0.0003597523589516522,89.16199999999989,72.44416908212553,66.99040579710137,44.057840579710096,58.95552657004824,41.104898550724585,40.78658454106275,23.380999999999972
838.0,86.69491415136561,115.61693058310996,117.99578788954385,103.93699795132025,109.59019837407948,111.82691070775265,,83.95793575683976,0.001973366816587461,63.970932363543646,78.96880411336657,61.872265528585935,0.0003021608070971943,31.80941708695689,0.0,0.0,89.21476811594194,72.46137198067625,66.99977294685982,44.07571980676324,58.99595169082119,41.12984057971009,40.79449758454102,23.36607729468596
840.0,86.68235930904854,115.66281854327549,118.05686162920703,104.02735463078787,109.33345893440807,111.8862179492966,,83.90539968990255,0.0023894895707527505,64.12689670677335,79.12240210276236,61.91194657614669,5.690690182795311e-05,31.60751682548151,0.0,0.0,89.26993236714966,72.49580676328495,67.00604830917868,44.09228019323667,59.03414009661829,41.155942028985464,40.80359420289851,23.353512077294656
842.0,86.67073380829594,115.73235355651138,118.10716750862261,104.1081977801144,109.08288400253598,111.94796445197473,,83.85353515817464,0.00171381444436263,64.03520556446277,79.4595882411562,62.10860426601511,6.907222181315009e-06,31.71145813396346,0.0,8.618555563736999e-05,89.3258115942028,72.54875845410619,67.01022222222215,44.11025603864729,59.072159420289786,41.18252657004826,40.815265700483046,23.346376811594176
844.0,86.65868757100296,115.78879100820102,118.161071021386,104.18356255527928,108.83837143316559,112.01221578562513,,83.80115752510964,0.00110108796222442,63.58246194365568,78.9891269538425,61.93120701045118,0.0003211177250787371,31.65181586296325,0.0,0.0,89.38139130434774,72.61267149758446,67.01388888888881,44.13182608695647,59.112077294685925,41.208917874396086,40.82912560386469,23.33936231884055
846.0,86.64669527286436,115.84856419009886,118.19783501137859,104.25473707745546,108.60116090033965,112.07306128779615,,83.74927061906511,0.001713173651011749,63.95504071590059,79.2486622752623,62.04184432013486,0.0,31.718382334827005,0.0,0.00013952095303524753,89.43570531400957,72.68316908212552,67.01803864734292,44.15261352657,59.15113526570042,41.23383574879222,40.8430096618357,23.32471497584539
848.0,86.63438107016296,115.91931435366932,118.24486758528933,104.33217876046568,108.36924568581021,112.13324195035055,,83.6975614061653,0.0011016360701335205,64.27528321797193,79.29276281359668,61.69052926595282,0.0004346625263427368,31.596927419219316,0.0,0.0001,89.48843961352647,72.7479999999999,67.02000966183567,44.171942028985455,59.19201932367143,41.25844444444439,40.85535748792265,23.302966183574853
850.0,86.62247873607048,115.96511227077747,118.27867269269542,104.39762557543101,108.14169001566188,112.21739870758425,,83.64606322374738,0.0017132602121150014,64.06733150530287,79.26972462196613,61.982639274174964,0.00010663010605750071,31.68897486069951,0.0,0.0001,89.53810628019315,72.81108695652165,67.01886956521732,44.191613526569995,59.236241545893655,41.280338164251155,40.866386473429905,23.282932367149733
852.0,86.61054873573399,116.01942734273874,118.29580982122464,104.4560204786003,107.92026874811826,112.29866979028606,,83.59444703735606,0.002352485096141245,64.06438806935515,79.4808767357044,61.85778886478745,0.000132803185088278,31.73872852542709,0.0,8.687872596468879e-05,89.58442512077285,72.87563768115933,67.01901932367142,44.21047826086952,59.282966183574814,41.29836714975841,40.876265700483046,23.265507246376785
854.0,86.59897196226746,116.0854548374714,118.3252168532506,104.51490820707161,107.70491554734939,112.36897653994609,,83.54357786921454,0.0033639175437304683,64.23109484212851,79.25361174984423,61.864003295115445,2.72164912539063e-05,31.93299155093225,0.0,1.360824562695315e-05,89.62889371980667,72.94187439613518,67.02358937198059,44.22683091787435,59.33323188405791,41.31442995169078,40.88694202898546,23.247932367149733
856.0,86.58706849332253,116.15339759697747,118.35273247952786,104.57071247608395,107.49312583009254,112.44471647019479,,83.49272846456539,0.003064512806105726,64.38001461815799,79.66290615723182,61.85026033618954,0.00015670974387788547,31.623100838132697,0.0,1.341948775577094e-05,89.671149758454,72.99797101449266,67.0302318840579,44.240188405797056,59.38325120772941,41.32559903381638,40.899758454106234,23.229178743961327
858.0,86.57609315517796,116.21499729702946,118.38315244340913,104.61096464370647,107.28631916567531,112.52854000362785,,83.44255752821975,0.001960696661377698,64.06688398257569,79.60964654289172,61.93657760524594,8.696516693111511e-05,31.80554960232117,0.0,8.696516693111511e-05,89.70957487922696,73.03862801932358,67.04077294685983,44.251893719806716,59.43158454106273,41.33194685990334,40.91185024154584,23.212946859903358
860.0,86.56442054995509,116.28346643869314,118.41301047036718,104.64245513119775,107.08425769075515,112.61273627304986,,83.39198386834504,0.0017,64.09679557738382,79.38240638826431,62.03049527586691,0.00035,31.79073267438122,0.0,0.0004306269078310726,89.74920289855062,73.08318357487914,67.05637198067626,44.26089371980672,59.476043478260806,41.33654589371976,40.919734299516854,23.20288888888886
862.0,86.55348815313114,116.3357411318682,118.44660230776617,104.67116982001455,106.88649796419325,112.68919170015761,,83.34172235122703,0.006120833066666668,64.36955446559999,79.52977291573333,62.04446152177778,0.00035,31.790035764711114,0.0,0.0,89.79032367149749,73.13289371980667,67.07814009661828,44.266135265700434,59.5185169082125,41.33946859903377,40.927135265700436,23.19721256038645
864.0,86.54206798748197,116.40638245674334,118.47366219917082,104.72026204801573,106.69391343474948,112.77074438751424,,83.29223512707782,0.0015270377699196475,63.961046522421114,79.26190676333592,62.169941559889736,0.00030268390264061675,31.691694630896905,0.0,0.0002594433451205286,89.82787922705305,73.19165217391297,67.106536231884,44.27078743961347,59.56444927536225,41.339613526570005,40.93595169082121,23.19834782608693
866.0,86.53079126838712,116.4806306769925,118.5172720544785,104.77194883423907,106.5063047776753,112.83217733976815,,83.24287153066219,0.0017,64.35070165289257,79.0519958677686,61.91115785123967,0.00017644628099173552,31.73820826446281,0.0,8.677685950413224e-05,89.86103381642502,73.2459855072463,67.14257487922698,44.275019323671444,59.61388888888882,41.33770531400962,40.944478260869516,23.20386473429949
868.0,86.5196647401665,116.54290382812216,118.56584711894655,104.81870964519067,106.32199401709204,112.91628347991477,,83.19416358705048,0.001233665572292444,64.55030397748425,78.95899246248479,61.884623309100036,0.00018665337710830227,31.877954167444354,0.0,0.0,89.8900772946859,73.28783091787432,67.18417391304341,44.27722222222217,59.66393236714969,41.33386473429947,40.95223188405792,23.211285024154567
870.0,86.50849507265158,116.59739821627521,118.62341847589558,104.86138256281978,106.14246495733238,112.99756587390898,,83.1455310721205,0.000986991057033339,64.30938916288767,79.27017289341504,61.9627547852422,0.0,31.757343453887206,0.0,0.00034796422813335593,89.9212995169081,73.33446376811587,67.23094685990331,44.27578743961348,59.71289855072457,41.328212560386426,40.96055555555551,23.227782608695627
872.0,86.49746728742343,116.66613208065569,118.6790821599883,104.89694161351947,105.96654897367885,113.0836524572116,,83.09683218997505,0.0016869653229445636,64.1225267844597,79.44736350990645,62.37221854428266,0.0004298880038957887,31.598628658017585,0.0,0.0001,89.95499033816415,73.38582608695644,67.28602898550717,44.27393236714971,59.763946859903314,41.323299516908165,40.96839613526566,23.2539758454106
874.0,86.48619605756846,116.72108567225337,118.75638553719833,104.94482092764459,105.7947112429208,113.16642957558315,,83.04885525782878,0.001827254556825067,64.44062524149416,79.34647494406734,61.9869055061027,5.6362727841253345e-05,31.738389475554055,0.0,8.727454431749332e-05,89.9890917874395,73.44164251207722,67.34768115942022,44.27492270531396,59.81668115942023,41.32050241545889,40.97592270531396,23.28032367149756
876.0,86.47580677516426,116.77245504291275,118.82750242580748,105.00436072445356,105.62689484025653,113.23531942487587,,83.00117488642705,0.0028399015951195055,64.43168675660378,79.48919442742262,61.940134536945216,3.497539877987635e-05,31.74397065034589,0.0,8.600984048804947e-05,90.02764251207721,73.49413526570041,67.41356038647335,44.276072463768074,59.871454106280126,41.319420289855024,40.985748792270485,23.304570048309152
878.0,86.46533951738428,116.84545881906288,118.88297685140486,105.04714791484815,105.46256809246755,113.31536982282893,,82.95323436006598,0.001225025838260958,64.28371665170025,79.63189783043323,61.97359741363244,0.0,31.777014479168432,0.0,0.0001,90.07052173913033,73.53027053140089,67.48194202898544,44.27596618357484,59.928811594202834,41.32087439613522,40.99631400966179,23.327507246376786
880.0,86.45515385249952,116.90843730176076,118.94462203354455,105.0922140954127,105.30246147737802,113.38932174160793,,82.90574519267724,0.0017071785151949901,64.18189711761374,79.2864717779033,62.1466541594127,0.00030358925759749503,31.792245873206245,0.0,0.00034695915153999435,90.11465700483082,73.53448792270524,67.54810144927528,44.274410628019275,59.98284057971008,41.32568599033812,41.00488405797097,23.344565217391278
882.0,86.44483424125127,116.97833312426368,119.00730769916957,105.1455207882171,105.14512603496676,113.48043420761566,,82.85840622961285,0.0010820563612903226,64.41099001852903,80.02489661966452,62.30841432041291,1.3004025806451608e-05,31.91754677295484,0.0,0.0,90.16002415458927,73.51939130434775,67.60791787439607,44.27486473429947,60.03626570048303,41.33285024154585,41.01294685990333,23.356082125603837
884.0,86.43425495958164,117.05469993483268,119.07239693455693,105.1932702875548,104.99022268470051,113.56052037282325,,82.81139989243883,0.002672484576921945,64.54164786836661,79.34481790180955,62.34379116111492,0.00012936343269145852,31.82525092262493,0.0,0.00035872686538291715,90.20599516908204,73.50479710144918,67.66270048309171,44.276613526569996,60.08962318840573,41.34131400966179,41.02016425120768,23.365492753623162
886.0,86.42443856778533,117.10666771049563,119.14551887126126,105.2427477384359,104.8381956805646,113.63397665386624,,82.76428188326076,0.0023692614298747874,64.48018263068326,79.54023833065538,62.02815789457144,4.575849954382441e-05,31.903682682279257,0.0,8.692614298747875e-05,90.2525458937197,73.48954106280185,67.71563285024148,44.27960869565212,60.13403864734293,41.35297584541058,41.0268019323671,23.36785024154587
888.0,86.4146131295224,117.18379660647314,119.24265563996603,105.29408169342729,104.68812080455112,113.69741944752316,,82.71768588205967,0.0019169998848,64.295540047616,79.60158393640961,62.244023032371196,6.499993600000002e-05,31.8128419918848,0.0,8.70000128e-05,90.29842995169072,73.48349275362311,67.76521739130428,44.28507246376807,60.17053140096611,41.3678599033816,41.0349516908212,23.364304347826064
890.0,86.40547268936733,117.27298051934841,119.35824798918406,105.34796856471279,104.54109206474432,113.75907521982462,,82.67115111511941,0.002018000128,64.49632898918401,80.0201978678784,62.3366906034176,0.000310249984,31.8460764641792,0.0,0.0,90.34479710144917,73.48630917874388,67.80710144927528,44.29310144927531,60.19974396135259,41.38349758454101,41.04310144927531,23.35605314009659
892.0,86.39623203689048,117.36068535635536,119.4774730688476,105.40162460011705,104.39706924476145,113.83165293527345,,82.62462805708314,0.0010252917789883268,64.22860466846382,79.27982390987704,61.93990210664592,0.00015,31.955887843075487,0.0,0.0001409532513618677,90.39097101449265,73.48365700483085,67.84434782608687,44.30328502415454,60.21833816425114,41.40092753623183,41.04973913043473,23.335864734299488
894.0,86.3870912177058,117.4401453666551,119.5917552787375,105.45780636344111,104.25583908571095,113.8967730407801,,82.57896390599744,0.0028472745512641935,64.52016997546053,79.30230346673243,62.004686495453655,0.0001565906810919758,31.78686094362012,0.0,1.318136218395162e-05,90.43444927536223,73.47599516908204,67.87416425120766,44.30860869565212,60.22377294685983,41.422265700483045,41.05330434782604,23.303111111111086
896.0,86.37797371560546,117.52467650240936,119.68914929013009,105.51118929661729,104.11672490208282,113.97215455614412,,82.53316034796096,0.0014574337899710033,64.30735854566954,79.61739145204939,61.927964239741165,8.564155250724921e-05,31.98732770091115,0.0,8.564155250724921e-05,90.47572946859894,73.47614492753615,67.89150724637673,44.30866183574874,60.214811594202835,41.4458792270531,41.055188405797054,23.26130917874394
898.0,86.36941919013839,117.58493272558209,119.74858244109207,105.55608750252297,103.97945938417112,114.04458828889868,,82.48779709602464,0.0015284023632785972,64.50373018027548,79.44517869686422,62.22743669140996,4.289940918035072e-05,31.983826927586346,0.0,8.579881836070144e-05,90.51286473429943,73.49201932367141,67.89685990338157,44.30414492753618,60.19082125603858,41.4693864734299,41.05856038647338,23.215739130434756
900.0,86.3604597737444,117.66843530771514,119.76312142310968,105.60389324746927,103.84500226874357,114.10690118694698,,82.44248114557679,0.0012992025460129978,64.38695323554117,79.40433771262612,62.386253515380034,5.712861689308926e-05,31.831083196765977,0.0,8.57427662138215e-05,90.54628985507237,73.52264251207721,67.89196135265692,44.29626570048304,60.15412077294679,41.49508695652169,41.06481159420285,23.168028985507217
902.0,86.35245608625856,117.75847261783326,119.73069539515473,105.66095212912941,103.71296789391141,114.16263430463732,,82.39734423350205,0.003412586828152187,64.45871665456438,79.68593824411897,62.38365084738796,5.718532929619532e-05,31.838877057501815,0.0,1.4370658592390638e-05,90.58431400966174,73.55818357487915,67.88042512077287,44.28857971014487,60.11120289855066,41.52578743961348,41.07115942028981,23.118550724637654
904.0,86.34389032469059,117.87151769846804,119.64546577379471,105.72378048123923,103.5826574737059,114.2262751204117,,82.3520605833675,0.001842572337861785,64.45703977027384,79.90773269561346,62.1585730804404,8.57427662138215e-05,31.92564896294483,0.0,0.000157028935144714,90.62691304347817,73.59497101449267,67.86353140096611,44.280990338164194,60.06251207729461,41.55942028985503,41.07847342995164,23.071850241545867
906.0,86.33633775974911,117.96192506511282,119.49821387796858,105.78841391931208,103.45563406770123,114.27886000997763,,82.30704284591748,0.00183916502764724,64.1698268406873,79.71688568122602,62.28850576435222,0.000220874754147086,31.964782103536493,0.0,0.0001,90.66633333333324,73.63303381642504,67.84205314009654,44.2721787439613,60.010922705313945,41.596917874396084,41.086415458937154,23.032473429951665
908.0,86.32815493178956,118.0529835126547,119.27981261638482,105.85121340067957,103.33149223293596,114.33245402968197,,82.26147793612986,0.0018372963014506583,64.41854410690736,79.65307211276566,62.321124525338476,9.141898115933386e-05,31.647449488061394,0.0,8.283796231866771e-05,90.70147342995158,73.67920289855066,67.81685990338156,44.2601594202898,59.95869082125597,41.6379903381642,41.0922173913043,22.997743961352633
910.0,86.31973925441842,118.15148132142262,118.98181047354115,105.91304204780258,103.20914679201745,114.37190023623948,,82.21653800347704,0.002407692301790517,64.53523186537826,0.0006,62.10242527745696,8.681318597007384e-05,31.78972967107962,0.0,0.0,90.73113526570039,73.73023188405789,67.79196618357479,44.24828019323667,59.90985024154583,41.679299516908166,41.09914492753619,22.96676328502413
912.0,86.31112076267796,118.25225829072812,118.60575524079249,105.99881710817247,103.08956690458872,114.41477168908253,,82.17216415354721,0.0033137725973681562,64.46474818983451,0.0001,62.38883442198922,0.0003113772597368156,32.02243218957697,0.0,0.00043562876622802604,90.7582463768115,73.77811111111104,67.76670531400958,44.24101449275357,59.86900483091781,41.72168115942025,41.108067632850194,22.946410628019297
914.0,86.30295644238993,118.32513505076301,118.16363790771995,106.07685049737115,102.97298333783391,114.45072358816243,,82.12829856863844,0.0008091787248430549,64.5667028973262,0.0001,62.19638792375108,0.00013864734060538186,31.969172948691913,0.0,0.0001,90.7875120772946,73.83049758454099,67.74055555555547,44.23735748792266,59.83528019323665,41.76470048309174,41.11625120772942,22.938086956521712
916.0,86.29475533451632,118.41267596399204,117.65412074359331,106.16445824221366,102.85839442631155,114.48382393550312,,82.08488690773642,0.002363253179116466,64.4694746906217,0.00017771080481927717,61.93010208938153,0.0,31.847784487016867,0.0,0.0002611445975903614,90.82068599033806,73.88902898550717,67.71674396135258,44.2362560386473,59.81075362318834,41.807256038647296,41.123961352656956,22.945048309178716
918.0,86.28670235161805,118.48289386214839,117.07934891289857,106.24887556566637,102.74711067296984,114.50749621452978,,82.04124765984857,0.0023976,64.461112,0.0006232,62.1618008,4.36e-05,31.8489072,0.0,0.0001,90.85661835748783,73.94759903381633,67.69742028985499,44.23960869565212,59.80045410628013,41.850594202898506,41.13263768115938,22.968265700483066
920.0,86.27816471946939,118.57278978242621,116.44139209504613,106.33329415394302,102.63767973831443,114.52496320240563,,81.99771554531455,0.0018629912783262948,64.51073718534452,0.0012488973834978883,62.27413093256178,5.814956391631474e-05,31.952968220085427,0.0,0.0,90.89120772946849,74.0007391304347,67.68183091787432,44.24804347826082,59.805140096618295,41.89408695652169,41.1406714975845,22.99736231884055
922.0,86.26959983523496,118.64369587890272,115.75633407919298,106.43665035763065,102.53067829367713,114.54413763197844,,81.95516572831971,0.00360447752829882,64.34085671883972,8.656716037721911e-05,62.30341641089597,2.6865679245561772e-05,31.832070150405702,0.0,0.0,90.92457487922695,74.03797584541054,67.6686666666666,44.26214009661831,59.823091787439544,41.936439613526524,41.15005797101445,23.030454106280164
