timestamp_utc,actuator_name,power_W,Tmotor_degC,Tambient_degC,Tbatt_min_degC,Tbatt_max_degC
2026-06-17 00:49:48,left_elbow,0.2508,39.22,25.32,33.6,35.03
2026-06-17 00:49:48,left_shoulder_j1,0.6545,44.24,25.32,33.6,35.03
2026-06-17 00:49:48,left_shoulder_j2,2.1952,41.16,25.32,33.6,35.03
2026-06-17 00:49:48,left_upper_arm_twist,0.0041,36.61,25.32,33.6,35.03
2026-06-17 00:49:48,left_wrist_pitch,9.0E-4,50.92,25.32,33.6,35.03
2026-06-17 00:49:48,left_wrist_roll,6.0E-4,44.31,25.32,33.6,35.03
2026-06-17 00:49:48,left_wrist_yaw,0.0228,53.42,25.32,33.6,35.03
2026-06-17 00:49:52,left_elbow,0.2318,39.23,null,null,null
2026-06-17 00:49:52,left_shoulder_j1,0.6928,44.25,null,null,null
2026-06-17 00:49:52,left_shoulder_j2,2.4292,41.19,null,null,null
2026-06-17 00:49:52,left_upper_arm_twist,3.0E-4,36.62,null,null,null
2026-06-17 00:49:52,left_wrist_pitch,0.0017,50.93,null,null,null
2026-06-17 00:49:52,left_wrist_roll,6.0E-4,44.33,null,null,null
2026-06-17 00:49:52,left_wrist_yaw,0.0214,53.43,null,null,null
2026-06-17 00:49:56,left_elbow,1.0003,39.23,null,null,null
2026-06-17 00:49:56,left_shoulder_j1,0.4916,44.26,null,null,null
2026-06-17 00:49:56,left_shoulder_j2,1.5641,41.22,null,null,null
2026-06-17 00:49:56,left_upper_arm_twist,0.0909,36.63,null,null,null
2026-06-17 00:49:56,left_wrist_pitch,0.0631,50.95,null,null,null
2026-06-17 00:49:56,left_wrist_roll,0.0153,44.34,null,null,null
2026-06-17 00:49:56,left_wrist_yaw,0.0796,53.45,null,null,null
2026-06-17 00:50:00,left_elbow,2.1348,39.26,null,null,null
2026-06-17 00:50:00,left_shoulder_j1,2.2214,44.28,null,null,null
2026-06-17 00:50:00,left_shoulder_j2,1.1608,41.24,null,null,null
2026-06-17 00:50:00,left_upper_arm_twist,0.4453,36.65,null,null,null
2026-06-17 00:50:00,left_wrist_pitch,0.0186,50.97,null,null,null
2026-06-17 00:50:00,left_wrist_roll,0.0456,44.35,null,null,null
2026-06-17 00:50:00,left_wrist_yaw,0.2021,53.48,null,null,null
2026-06-17 00:50:04,left_elbow,2.8674,39.29,null,null,null
2026-06-17 00:50:04,left_shoulder_j1,1.4713,44.29,null,null,null
2026-06-17 00:50:04,left_shoulder_j2,1.0839,41.24,null,null,null
2026-06-17 00:50:04,left_upper_arm_twist,0.1245,36.66,null,null,null
2026-06-17 00:50:04,left_wrist_pitch,0.0047,50.98,null,null,null
2026-06-17 00:50:04,left_wrist_roll,0.0363,44.36,null,null,null
2026-06-17 00:50:04,left_wrist_yaw,0.062,53.5,null,null,null
2026-06-17 00:50:08,left_elbow,2.1199,39.33,null,null,null
2026-06-17 00:50:08,left_shoulder_j1,2.6854,44.31,null,null,null
2026-06-17 00:50:08,left_shoulder_j2,0.7351,41.25,null,null,null
2026-06-17 00:50:08,left_upper_arm_twist,0.1584,36.67,null,null,null
2026-06-17 00:50:08,left_wrist_pitch,0.1841,50.99,null,null,null
2026-06-17 00:50:08,left_wrist_roll,0.0378,44.38,null,null,null
2026-06-17 00:50:08,left_wrist_yaw,0.0764,53.52,null,null,null
2026-06-17 00:50:12,left_elbow,2.1801,39.36,null,null,null
2026-06-17 00:50:12,left_shoulder_j1,1.2882,44.32,null,null,null
2026-06-17 00:50:12,left_shoulder_j2,1.4463,41.25,null,null,null
2026-06-17 00:50:12,left_upper_arm_twist,0.5373,36.68,null,null,null
2026-06-17 00:50:12,left_wrist_pitch,0.0187,51.0,null,null,null
2026-06-17 00:50:12,left_wrist_roll,0.0291,44.39,null,null,null
2026-06-17 00:50:12,left_wrist_yaw,0.2473,53.54,null,null,null
2026-06-17 00:50:16,left_elbow,3.944,39.39,null,null,null
2026-06-17 00:50:16,left_shoulder_j1,1.4427,44.34,null,null,null
2026-06-17 00:50:16,left_shoulder_j2,1.9406,41.25,null,null,null
2026-06-17 00:50:16,left_upper_arm_twist,0.6019,36.69,null,null,null
2026-06-17 00:50:16,left_wrist_pitch,0.0679,51.02,null,null,null
2026-06-17 00:50:16,left_wrist_roll,0.0803,44.41,null,null,null
2026-06-17 00:50:16,left_wrist_yaw,0.1689,53.56,null,null,null
2026-06-17 00:50:20,left_elbow,3.2925,39.42,null,null,null
2026-06-17 00:50:20,left_shoulder_j1,2.9889,44.34,null,null,null
2026-06-17 00:50:20,left_shoulder_j2,18.366,41.31,null,null,null
2026-06-17 00:50:20,left_upper_arm_twist,0.1724,36.7,null,null,null
2026-06-17 00:50:20,left_wrist_pitch,0.2221,51.03,null,null,null
2026-06-17 00:50:20,left_wrist_roll,0.0995,44.42,null,null,null
2026-06-17 00:50:20,left_wrist_yaw,0.0382,53.57,null,null,null
2026-06-17 00:50:24,left_elbow,3.9374,39.44,null,null,null
2026-06-17 00:50:24,left_shoulder_j1,1.7162,44.37,null,null,null
2026-06-17 00:50:24,left_shoulder_j2,9.2835,41.43,null,null,null
2026-06-17 00:50:24,left_upper_arm_twist,0.0636,36.71,null,null,null
2026-06-17 00:50:24,left_wrist_pitch,0.1408,51.05,null,null,null
2026-06-17 00:50:24,left_wrist_roll,0.0665,44.44,null,null,null
2026-06-17 00:50:24,left_wrist_yaw,0.0156,53.58,null,null,null
2026-06-17 00:50:28,left_elbow,2.3697,39.46,null,null,null
2026-06-17 00:50:28,left_shoulder_j1,3.6282,44.39,null,null,null
2026-06-17 00:50:28,left_shoulder_j2,25.5398,41.61,null,null,null
2026-06-17 00:50:28,left_upper_arm_twist,0.1237,36.72,null,null,null
2026-06-17 00:50:28,left_wrist_pitch,0.1864,51.06,null,null,null
2026-06-17 00:50:28,left_wrist_roll,0.0492,44.45,null,null,null
