timestamp_utc,J,power_W,real_power_W,Tmotor_degC,Tamb_filled,Tbatt_max_filled
2026-06-16 16:43:32,TWIST,1.4634,0.3090963004479372,39.76,26.46,39.48
2026-06-16 16:43:32,PITCH,4.2273,4.32016771827112,54.49,26.46,39.48
2026-06-16 16:43:32,ROLL,0.0796,0.07934165186640472,47.36,26.46,39.48
2026-06-16 16:43:32,YAW,0.0536,0.05537648722986247,57.65,26.46,39.48
2026-06-16 16:43:36,PITCH,25.1086,25.756096038506875,55.57,26.46,39.48
2026-06-16 16:43:36,YAW,1.6835,1.7396541512770136,57.71,26.46,39.48
2026-06-16 16:43:36,ROLL,2.6116,2.6040473964636544,47.46,26.46,39.48
2026-06-16 16:43:36,TWIST,25.0755,5.2994847432612975,39.92,26.46,39.48
2026-06-16 16:43:36,J1,46.2933,9.860964027347741,47.85,26.46,39.48
2026-06-16 16:43:36,ELBOW,16.3636,3.48501858162672,42.04,26.46,39.48
2026-06-16 16:43:36,J2,49.9537,10.748858549626718,44.9,26.46,39.48
2026-06-16 16:43:40,ELBOW,31.1986,6.647128358506875,42.15,26.46,39.48
2026-06-16 16:43:40,J1,0.0681,0.014510646318271118,47.94,26.46,39.48
2026-06-16 16:43:40,J2,113.1037,24.372091909469553,45.3,26.46,39.48
2026-06-16 16:43:40,TWIST,2.5892,0.5475634055795678,40.1,26.46,39.48
2026-06-16 16:43:40,PITCH,10.4951,10.800633186247547,56.51,26.46,39.48
2026-06-16 16:43:40,ROLL,0.0665,0.06633120235756386,47.56,26.46,39.48
2026-06-16 16:43:40,YAW,0.4547,0.46996326954813356,57.77,26.46,39.48
2026-06-16 16:43:44,ROLL,1.5433,1.5395463548133599,47.59,26.46,39.48
2026-06-16 16:43:44,YAW,2.2386,2.3142989846758355,57.84,26.46,39.48
2026-06-16 16:43:44,PITCH,41.5094,42.85580509626719,57.45,26.46,39.48
2026-06-16 16:43:44,TWIST,174.9376,37.09545965290374,40.84,26.46,39.48
2026-06-16 16:43:44,J2,457.712,99.84243610404715,48.74,26.46,39.48
2026-06-16 16:43:44,J1,1.2584,0.2681379930530452,47.94,26.46,39.48
2026-06-16 16:43:44,ELBOW,427.5525,91.6337237882122,43.79,26.46,39.48
2026-06-16 16:43:48,ELBOW,325.7931,70.70767657428684,47.31,26.46,39.48
2026-06-16 16:43:48,J1,0.317,0.0675554527308448,47.98,26.46,39.48
2026-06-16 16:43:48,J2,457.5354,102.48893635765816,56.36,26.46,39.48
2026-06-16 16:43:48,TWIST,118.1999,25.238116958349703,42.75,26.46,39.48
2026-06-16 16:43:48,PITCH,45.9008,47.858753181925344,60.34,26.46,39.48
2026-06-16 16:43:48,ROLL,7.5924,7.580645950491159,47.84,26.46,39.48
2026-06-16 16:43:48,YAW,0.2023,0.2092195343811395,57.95,26.46,39.48
2026-06-16 16:43:52,PITCH,37.5167,39.548203507662095,63.59,26.66,39.64
2026-06-16 16:43:52,TWIST,38.8719,8.347551893186642,44.34,26.66,39.64
2026-06-16 16:43:52,ROLL,2.5148,2.5138415104125738,48.17,26.66,39.64
2026-06-16 16:43:52,J1,10.358,2.207301602829077,47.97,26.66,39.64
2026-06-16 16:43:52,ELBOW,182.1059,40.05723018847937,51.12,26.66,39.64
2026-06-16 16:43:52,J2,345.568,79.38803592298625,63.8,26.66,39.64
2026-06-16 16:43:52,YAW,1.8703,1.9346030451866405,58.0,26.66,39.64
2026-06-16 16:43:56,ROLL,0.1123,0.1122929398821218,48.26,26.66,39.64
2026-06-16 16:43:56,YAW,0.0233,0.02410932023575639,58.1,26.66,39.64
2026-06-16 16:43:56,PITCH,0.0833,0.08829079921414539,65.22,26.66,39.64
2026-06-16 16:43:56,J1,0.0667,0.014217368392927308,48.04,26.66,39.64
2026-06-16 16:43:56,J2,6.6586,1.5429239895009823,66.38,26.66,39.64
2026-06-16 16:43:56,TWIST,0.3532,0.07598399233005895,44.84,26.66,39.64
2026-06-16 16:43:56,ELBOW,1.4589,0.3226733683143419,52.69,26.66,39.64
2026-06-16 16:44:00,ELBOW,0.3213,0.07103161527701375,52.56,26.66,39.64
2026-06-16 16:44:00,J1,0.2696,0.057468338546168965,48.05,26.66,39.64
2026-06-16 16:44:00,J2,3.2831,0.7595682118506876,65.91,26.66,39.64
2026-06-16 16:44:00,TWIST,0.3086,0.06637017153634578,44.76,26.66,39.64
2026-06-16 16:44:00,PITCH,0.0599,0.06350153163064833,65.28,26.66,39.64
2026-06-16 16:44:00,ROLL,0.0353,0.03529653241650294,48.25,26.66,39.64
2026-06-16 16:44:00,YAW,0.0226,0.02338500589390963,58.1,26.66,39.64
2026-06-16 16:44:04,YAW,0.0836,0.086494957956778,58.07,26.66,39.64
2026-06-16 16:44:04,ROLL,0.0158,0.015794536738703343,48.18,26.66,39.64
2026-06-16 16:44:04,PITCH,0.0567,0.05997077681728881,64.59,26.66,39.64
2026-06-16 16:44:04,TWIST,0.1639,0.0352068276935167,44.42,26.66,39.64
2026-06-16 16:44:04,J2,3.4693,0.7980513262554028,64.19,26.66,39.64
2026-06-16 16:44:04,J1,0.121,0.025794366365422393,48.07,26.66,39.64
2026-06-16 16:44:04,ELBOW,0.2785,0.061397989626719066,51.76,26.66,39.64
2026-06-16 16:44:08,ELBOW,26.5686,5.837045211442042,50.77,26.66,39.64
2026-06-16 16:44:08,J1,32.3482,6.89563465329666,48.06,26.66,39.64
2026-06-16 16:44:08,J2,125.9109,28.783221845233793,62.33,26.66,39.64
2026-06-16 16:44:08,TWIST,41.0981,8.817071719182712,44.07,26.66,39.64
2026-06-16 16:44:08,PITCH,17.9396,18.92941478664047,63.88,26.66,39.64
2026-06-16 16:44:08,ROLL,2.6282,2.6271982891944994,48.17,26.66,39.64
2026-06-16 16:44:08,YAW,0.2907,0.3007357178781926,58.04,26.66,39.64
2026-06-16 16:44:12,ROLL,0.0901,0.09010389430255403,48.29,26.66,39.64
2026-06-16 16:44:12,PITCH,1.341,1.4156059685658153,64.01,26.66,39.64
2026-06-16 16:44:12,TWIST,2.0423,0.43803924479371315,44.0,26.66,39.64
2026-06-16 16:44:12,YAW,0.6733,0.6965678722986247,58.05,26.66,39.64
2026-06-16 16:44:12,J1,0.8902,0.18985709893909625,48.2,26.66,39.64
2026-06-16 16:44:12,ELBOW,4.8313,1.0591902927937134,50.17,26.66,39.64
2026-06-16 16:44:12,J2,34.1239,7.792048426719057,62.0,26.66,39.64
2026-06-16 16:44:16,ELBOW,289.9382,63.624904435237724,50.44,26.66,39.64
2026-06-16 16:44:16,J1,4.5188,0.9638818793870334,48.24,26.66,39.64
2026-06-16 16:44:16,J2,457.7178,104.63072805350099,62.32,26.66,39.64
2026-06-16 16:44:16,TWIST,212.6894,45.69039655110413,44.44,26.66,39.64
2026-06-16 16:44:16,PITCH,35.6754,37.68541791984283,64.21,26.66,39.64
2026-06-16 16:44:16,ROLL,8.2624,8.263341491552064,48.31,26.66,39.64
2026-06-16 16:44:16,YAW,8.9777,9.29493558388998,58.27,26.66,39.64
2026-06-16 16:44:20,ROLL,15.6146,15.650614814145383,48.93,26.66,39.64
2026-06-16 16:44:20,PITCH,45.8111,48.67244870569745,65.94,26.66,39.64
2026-06-16 16:44:20,TWIST,236.3905,51.21156361257367,46.8,26.66,39.64
2026-06-16 16:44:20,YAW,1.4604,1.5144835756385067,58.75,26.66,39.64
2026-06-16 16:44:20,J1,1.9432,0.4145232712927308,48.26,26.66,39.64
2026-06-16 16:44:20,ELBOW,237.3925,52.53655530373281,52.86,26.66,39.64
2026-06-16 16:44:20,J2,412.2607,95.18255602981532,65.29,26.66,39.64
2026-06-16 16:44:24,ROLL,1.0031,1.0078967493123772,49.63,26.66,39.64
2026-06-16 16:44:24,PITCH,23.7714,25.42596416345776,67.96,26.66,39.64
2026-06-16 16:44:24,TWIST,11.9158,2.594741533202358,48.25,26.66,39.64
2026-06-16 16:44:24,YAW,0.4694,0.48706567072691553,58.92,26.66,39.64
2026-06-16 16:44:24,J1,12.0333,2.5671241737053045,48.28,26.66,39.64
2026-06-16 16:44:24,ELBOW,27.4588,6.105153987269156,54.2,26.66,39.64
2026-06-16 16:44:24,J2,191.6676,44.86175611171709,69.42,26.66,39.64
2026-06-16 16:44:28,ELBOW,0.116,0.025768955599214147,53.95,26.66,39.64
2026-06-16 16:44:28,J1,0.2451,0.05229580724557956,48.32,26.66,39.64
