t_s,Tm_ELBOW,Tm_J1,Tm_J2,Tm_PITCH,Tm_ROLL,Tm_TWIST,Tm_YAW,P_ELBOW,P_J1,P_J2,P_PITCH,P_ROLL,P_TWIST,P_YAW,Ts_humerus_u,Ts_humerus_l,Ts_forearm_u,Ts_forearm_l,Ts_wrist,Ts_hand,T_amb
1130.0,61.7175967801804,107.94883469373337,,,,59.493806239820536,,0.0002617529587911079,76.99819960631046,0.0,0.0,0.0,0.0,0.0,27.66527053140094,37.04122222222219,40.8064830917874,30.261507246376784,39.17177777777774,39.46875845410624,22.318521739130414
1132.0,61.69160171708232,107.99954280095476,,,,59.46162934284178,,0.0,77.0854962830103,0.0,0.0,0.0,0.0,0.0,27.690526570048284,37.07619323671494,40.79854589371977,30.288714975845384,39.20481642512073,39.484608695652135,22.324062801932346
1134.0,61.66588192059003,108.05456176501089,,,,59.42959551849834,,0.0006162562470916265,76.73105811299054,0.0,0.0,0.0,0.00013152708365648594,0.0,27.718840579710122,37.11667149758451,40.78880676328499,30.31508695652171,39.2358599033816,39.50193236714972,22.329323671497566
1136.0,61.63978200839717,108.1043783374675,,,,59.39784523809881,,6.7000064e-05,76.851366878464,0.0,0.0,0.0,0.000132999936,0.0,27.748120772946834,37.16159420289851,40.775826086956485,30.341628019323643,39.26440096618354,39.51984541062799,22.3360338164251
1138.0,61.612297321588414,108.15525442242483,,,,59.36623818321227,,0.0003690681491525424,77.39122331867118,0.0,0.0,0.0,0.00014322028474576272,0.0,27.773227053140072,37.2098985507246,40.76294202898547,30.369342995169053,39.2917101449275,39.53863768115938,22.344096618357465
1140.0,61.58403377596021,108.20582419214392,,,,59.33491782473582,,0.0,76.72386511627907,0.0,0.0,0.0,0.0,0.0,27.79862318840577,37.2599178743961,40.75166666666663,30.396840579710116,39.317835748792234,39.559169082125564,22.352193236714953
1142.0,61.55617814494892,108.24935251793124,,,,59.30337062553986,,0.0,77.09994704187119,0.0,0.0,0.0,7.029704852464251e-05,0.0,27.826946859903355,37.31060386473426,40.742956521739096,30.42334782608693,39.34222222222218,39.58229951690818,22.362004830917854
1144.0,61.528491920647824,108.30146675498557,,,,59.27174001429297,,7.02020071421368e-05,77.03611868372126,0.0,0.0,0.0,0.00012979799285786322,0.0,27.854231884057942,37.35973429951687,40.73603864734296,30.446884057970987,39.365536231884015,39.60771497584537,22.374608695652153
1146.0,61.50071723644648,108.35525485689635,,,,59.24024989431308,,0.000130705561681145,77.26344483294136,0.0,0.0,0.0,5.228222467245801e-05,0.0,27.877115942028954,37.4032946859903,40.729014492753585,30.466072463768086,39.389096618357456,39.63514975845407,22.386256038647325
1148.0,61.47341721404026,108.40494629601423,,,,59.208860742217254,,0.0015970061807880503,76.95396943146561,0.0,0.0,0.0,0.0001,0.0,27.89884057971012,37.43965217391301,40.721859903381606,30.48014009661833,39.41004830917871,39.66438647342991,22.39376811594201
1150.0,61.44625110213277,108.45344278881403,,,,59.177842446010594,,0.00016564100409731147,77.5564445701105,0.0,0.0,0.0,0.00013435899590268853,0.0,27.920821256038618,37.468299516908175,40.71459903381639,30.48891787439611,39.42553623188402,39.690381642512044,22.396314009661815
