t_s,Tm_J1,P_J1,Tm_J2,P_J2,Tm_TWIST,P_TWIST,Tm_ELBOW,P_ELBOW,Tm_ROLL,P_ROLL,Tm_PITCH,P_PITCH,Tm_YAW,P_YAW,Ts_humerus_u,Ts_forearm_u,Ts_humerus_l,Ts_forearm_l,Ts_wrist,Ts_hand,T_amb,T_torso
5670.0,68.70946498864524,11.861495335650943,85.89948394796342,9.10868286729326,92.06405627038656,15.627992728492506,101.00429539073244,15.06717581303496,109.68493280611996,14.561994633480024,105.45291262159508,10.448312809900685,101.1339826002758,12.954550897019274,44.8,53.59495000242501,53.5,50.69495000242501,87.544950002425,82.95,28.55,46.76982168581653
5672.0,68.68454527205179,11.93371066008214,85.90271492619897,9.078397388668014,92.0845102509509,15.58814350160048,101.00783720329903,14.961400685695244,109.69089636443717,14.614154566379511,105.4477233400105,10.423799994833344,101.12849750618088,12.887068719448749,44.79495000242501,53.53990000485001,53.50504999757499,50.65,87.5,82.95,28.55,46.77191735333769
5674.0,68.61400997421015,11.603413742255665,85.91740444000578,9.060646634175402,92.1081083105217,15.572205025446095,100.9897002735308,15.092788707850708,109.70476849118656,14.70338385652916,105.45953210961451,10.352359325867669,101.1291465345902,12.880449616000496,44.75,53.45,53.55,50.644950002425006,87.49495000242501,82.95,28.55,46.77401302085885
5676.0,68.7180875328848,11.903807893683386,85.92417389517445,9.101887342714544,92.11560350082122,15.554410944143692,100.98845639509872,14.997161018143911,109.71666529130913,14.650861837100583,105.450994805518,10.447390115045971,101.12038235662304,12.851460140103452,44.74495000242501,53.44495000242501,53.55504999757499,50.589900004850016,87.455049997575,82.95,28.55,46.776108688380006
5678.0,68.60957420939368,11.950353406037578,85.92188145905818,9.125894180653814,92.13999329190902,15.620491284532369,100.96632274477884,15.015451680595875,109.7340579643465,14.546790192974264,105.45090617641766,10.414732821989622,101.10439191442688,12.809371033231836,44.7,53.4,53.6,50.49495000242501,87.5,82.95,28.55,46.77820435590117
5680.0,68.63609910998497,11.824620956891916,85.92537621643473,8.958023575648681,92.17075592738624,15.693528689133778,100.96761610654993,15.014128040561054,109.75782003760511,14.58003628522766,105.45503676213012,10.481286504486928,101.09340330653164,12.831989378092706,44.7,53.40504999757501,53.605049997575016,50.45,87.51009999515003,82.94495000242499,28.55,46.78030002342233
5682.0,68.6832469100726,11.82926427582774,85.92570035498498,9.089860526586538,92.20024153999842,15.58380613049208,100.96337516463838,14.94479500632892,109.76359897951944,14.706934075722918,105.44799580342618,10.417172103557546,101.09394367726696,12.79644792467436,44.69495000242501,53.44495000242501,53.644950002425006,50.44495000242501,87.6,82.9,28.55,46.78239569094349
5684.0,68.59813283051156,11.855285930425882,85.93488292644867,9.071840853106076,92.20124887894724,15.623880432422167,100.9570812013219,15.05797491062901,109.76853902984644,14.450923062626618,105.45297491696704,10.393245098134695,101.08224425920498,12.841863978445662,44.65,53.40504999757499,53.605049997574994,50.4,87.605049997575,82.9,28.55,46.78449135846464
5686.0,68.7796179075214,11.836784451489862,85.93248883665488,9.067795747004764,92.22873100794963,15.626583398562948,100.94511364344604,15.093193073438004,109.783500431863,14.605458119744409,105.44582484434387,10.41944875581122,101.07861675155462,12.712753625343677,44.65,53.45,53.65,50.394950002425006,87.644950002425,82.9,28.55,46.7865870259858
5688.0,68.65310569719362,11.719585197847293,85.9348175372459,9.126329286345758,92.25296490626198,15.595598043809828,100.95649496879948,14.9812597196477,109.79051848858715,14.636637802021417,105.44422708336876,10.457084091117528,101.06909819052018,12.762010142446716,44.65,53.45504999757499,53.65,50.35,87.6,82.9,28.55,46.78868269350696
5690.0,68.66204242150874,11.660932485823794,85.9374292635777,9.07598429546711,92.2652458309644,15.690965645558208,100.94918731186954,14.927286768522368,109.80848879100589,14.62216109372882,105.4478296854782,10.464486268370033,101.07041328782644,12.907985799927026,44.65,53.50504999757499,53.65,50.35,87.605049997575,82.9,28.55,46.79077836102812
5692.0,68.7413319474094,11.878365384228848,85.9478086990129,9.051804872867809,92.26069866631023,15.675064568862872,100.9266283037183,14.921408620643623,109.80864749763676,14.581152601868176,105.43704821659112,10.466445558453266,101.06220667934883,12.824006749524631,44.65504999757499,53.55,53.65,50.34495000242501,87.65,82.90504999757499,28.55,46.79273410152302
5694.0,68.6287541419856,11.821814368929878,85.95025512523841,9.05311202552116,92.25120425032505,15.629128919083636,100.92725751921223,14.999179960859674,109.7982860497482,14.495405816611962,105.43870100514047,10.382378141411465,101.07148822483386,12.752010122794594,44.69495000242499,53.55,53.65,50.3,87.64495000242499,82.94495000242499,28.55,46.79459694535439
5696.0,68.71796864356358,11.8162900623579,85.94335089782895,9.110254443865898,92.24144426051892,15.649131534224372,100.95112156172225,14.943462782344044,109.80555062172152,14.649479347957085,105.4343078151044,10.430285329271218,101.07623930241166,12.951852523324607,44.65504999757499,53.54495000242501,53.65,50.3,87.6,82.9,28.55,46.796459789185775
5698.0,68.74178099215035,11.844703180242872,85.9454802712402,9.077850736042846,92.23375728596557,15.673995810165144,100.9739517918922,15.05931433463145,109.80269984441368,14.691352254385466,105.42676223909376,10.444938815855506,101.0732625600306,12.896789380218555,44.7,53.5,53.65,50.3,87.605049997575,82.90504999757499,28.55,46.79832263301716
5700.0,68.5995041207271,11.79602995595478,85.95238926583067,9.12958038675353,92.21523563896709,15.640945378828752,100.9757958187242,15.00460208696556,109.79901631141304,14.495648476530985,105.435082812074,10.371307049247552,101.0728751441644,12.83335824421415,44.7,53.5,53.65,50.30504999757499,87.65,82.944950002425,28.55,46.80018547684853
5702.0,68.7398283107624,11.74513943060898,85.95119218387858,9.08572826366342,92.20031542858956,15.652739192829294,100.99954476817167,14.941146796008884,109.80167706945733,14.75757019216504,105.43625764371647,10.51846188825432,101.0699682421365,12.919738269495188,44.7,53.50504999757499,53.65,50.35,87.65504999757499,82.9,28.55,46.802048320679916
5704.0,68.69304399195472,11.700526352786346,85.94320377341295,9.07608833407037,92.20296784851168,15.599688030639774,101.02008386142678,15.01121584343297,109.80374739322336,14.5143147547502,105.4386096475488,10.35346671629858,101.0697844648618,12.957433338391713,44.7,53.55504999757499,53.65,50.36009999514999,87.694950002425,82.9,28.555049997574994,46.8039111645113
5706.0,68.65450296969335,11.780070381958565,85.94556435650004,9.02879331689796,92.17913029904264,15.645992528725236,101.03405097629413,15.062718274200089,109.80085556182831,14.702670709872264,105.42215311210796,10.379361845127187,101.07631576721386,12.828976408833803,44.7,53.605049997574994,53.65,50.44495000242501,87.65,82.90504999757499,28.59495000242501,46.805774008342674
5708.0,68.75570596314083,11.831024763761787,85.95037070657902,9.169152918438524,92.16618624336807,15.59991105870014,101.05716456918852,14.955133478615885,109.80296727282214,14.605692478668107,105.43046514083036,10.361846551926064,101.06858592691636,12.929140600507395,44.69495000242501,53.644950002425006,53.65,50.40504999757499,87.644950002425,82.95,28.55,46.807636852174056
5710.0,68.70800390546403,11.97106706259048,85.95362505210291,9.055388878249133,92.16011107991936,15.541084880447858,101.05961345637986,15.037167048181162,109.8078744982602,14.569379447982318,105.43552079266772,10.476714412654134,101.09095461137431,12.889120254685292,44.65,53.605049997575016,53.65,50.45,87.6,82.95,28.55504999757501,46.80949969600544
5712.0,68.74367041345324,11.833057537596885,85.95281289771772,9.047845746097554,92.18346541368572,15.621941782398796,101.05490319774576,14.975931116527834,109.82210721446296,14.62627099779747,105.439117568283,10.454915185337596,101.077865869545,12.875674624449692,44.65,53.65,53.65,50.45,87.59495000242501,82.944950002425,28.6,46.811362539836814
5714.0,68.5857004478998,11.848399479383811,85.96313801195886,8.99516314632255,92.19801707059344,15.68648137845768,101.0598691363598,14.943827469588973,109.83918586300577,14.581180295994349,105.43944698813031,10.41568697592363,101.06248192732996,12.805920381353152,44.644950002425006,53.65504999757499,53.65,50.44495000242501,87.55,82.9,28.6,46.8132253836682
5716.0,68.64151528662101,11.756178406635676,85.97342820163041,9.073878366036702,92.21547878941384,15.592182339438647,101.06388343221002,15.009064565380411,109.87919716108875,14.7404202607639,105.44755199448116,10.39447658723044,101.05552198448618,12.7993073997032,44.6,53.7,53.65,50.40504999757499,87.555049997575,82.9,28.59495000242501,46.81508822749958
5718.0,68.6328227116522,11.836299775086376,85.98967352001083,9.105973668724737,92.22679296924292,15.563776229411,101.06054382999544,15.076435692095716,109.88381073490032,14.720260643169444,105.43889993482377,10.37246766312757,101.0523091298905,13.003157493123812,44.6,53.70504999757499,53.65,50.45504999757499,87.605049997575,82.9,28.55,46.816951071330955
5720.0,68.72759685116951,11.763631779416288,85.98957524331276,9.100948937294335,92.24941462929776,15.611971231767823,101.06066872156448,15.067623353234543,109.88652375467656,14.627687071371891,105.44370648035871,10.353983061141124,101.0550299774872,12.801111223832956,44.605049997574994,53.75504999757499,53.65,50.5,87.65504999757499,82.9,28.555049997574994,46.81881391516234
5722.0,68.64138417238179,11.845583317915718,85.99557155473302,9.06927592412428,92.26307184247857,15.685431466982587,101.05951520868273,14.98289779923757,109.881135286295,14.67302252582144,105.43451115879454,10.491210503053228,101.04219045563237,12.85878528708786,44.65504999757499,53.80504999757499,53.65,50.50504999757499,87.694950002425,82.9,28.6,46.82067675899372
5724.0,68.64749091726028,11.817066049828991,85.99482130277377,9.04782401706171,92.27228208596024,15.620460136538451,101.0331441193132,14.963039955999662,109.8864408224474,14.503107261689635,105.44679974117447,10.433212559565137,101.05466857172216,12.807440509012846,44.7,53.85,53.65,50.55,87.65,82.9,28.6,46.822539602825096
5726.0,68.73589876449945,11.721334502970564,86.00162837317896,9.07774491837508,92.26471320530186,15.718787917057911,101.05593967137231,15.0696938378353,109.87108153936128,14.602113768599166,105.45750890670692,10.368684781440368,101.03375773593032,12.834647690200304,44.7,53.85,53.65,50.55,87.65,82.9,28.6,46.82440244665648
5728.0,68.65753355115405,11.975806088441578,86.00044056650965,9.117648735905965,92.26422594532652,15.54260586458168,101.0778071408722,15.050273495907964,109.88695508128028,14.655523385666095,105.441676789159,10.504245507847832,101.05268362562065,12.846736643503842,44.7,53.85,53.65,50.55,87.65504999757499,82.9,28.6,46.82626529048786
5730.0,68.78784401702727,11.76168334434446,85.98839192580522,9.110581493519554,92.25324097404454,15.783193742509011,101.10271108609192,15.079330200421657,109.88791932180588,14.662629491464696,105.4477734016482,10.466121409896529,101.04439875601416,12.856278448609574,44.70504999757499,53.85,53.65,50.55504999757499,87.7,82.90504999757499,28.6,46.828128134319236
5732.0,68.62741340268002,11.81731954448518,86.00606921081271,9.037036168730834,92.25021035664896,15.66939429459567,101.09814019824172,14.9628536059955,109.89333546386386,14.58923920414174,105.4445213238224,10.425376645862002,101.05022354042988,12.922408531606983,44.75,53.86009999514999,53.65,50.605049997574994,87.71009999514999,82.944950002425,28.6,46.82999097815062
5734.0,68.74476179903716,11.911777137678278,86.0079143936527,9.068399185301256,92.2641643588278,15.608888684095955,101.12629863183368,14.91048670227002,109.89278375488638,14.598064334095769,105.44250018722084,10.430104231878508,101.0616423008855,12.844699285389702,44.75,53.95504999757499,53.65,50.65,87.805049997575,82.9,28.6,46.831853821982
5736.0,68.68041002949077,11.715574181727291,86.01693470688774,9.06784781592579,92.27113594293996,15.605956080013744,101.15397194441675,15.020256222668042,109.88921633316748,14.624333111352223,105.42417343116595,10.444775710527429,101.06126471558298,12.915232230525293,44.75504999757499,54.010099995149986,53.65504999757499,50.660099995149984,87.85,82.90504999757499,28.60504999757499,46.83371666581338
5738.0,68.8253482135748,11.878680319198317,86.01261444865813,9.044262217825784,92.27263294807577,15.663293415223416,101.1962058001635,15.040529361608751,109.89357951960352,14.667421546212108,105.43153550528558,10.395046268025544,101.06551605357944,12.875879139230934,44.8,54.105049997574994,53.7,50.75,87.85,82.944950002425,28.64495000242501,46.83557950964476
5740.0,68.68422607926088,11.734791935357611,86.02850597853649,9.118635599028137,92.3110850060275,15.500020521216834,101.21661400001057,15.028647353587775,109.88975625859756,14.540891586895862,105.43523938587312,10.393617227709628,101.08326323117517,12.754018509743087,44.8,54.15504999757501,53.70504999757502,50.76009999515002,87.85,82.90504999757502,28.6,46.83744235347614
5742.0,68.82222431333177,11.616964482765326,86.03017656645802,9.036024286644269,92.3249605804091,15.6838397736978,101.22147190041191,14.980951255852007,109.8844700561889,14.684547980194454,105.41817758943488,10.490443665485117,101.09201945090068,12.852799402049492,44.80504999757499,54.20504999757499,53.75504999757499,50.855049997574994,87.855049997575,82.95,28.6,46.83930519730752
5744.0,68.79152951238247,11.937641114136085,86.03322399745545,9.091583261447932,92.3403055989488,15.669751488654589,101.25142284617267,15.049687599805557,109.88548912669629,14.75768676622554,105.43348434690044,10.424659536404205,101.11400954855444,12.872849736425,44.85,54.25,53.8,50.90504999757499,87.9,82.95,28.6,46.8411680411389
5746.0,68.73171215918319,11.76277582264214,86.03590017418148,9.012478796041384,92.35645334085108,15.694996688380645,101.27969948799566,15.112384406446743,109.88767639639624,14.65185748904192,105.42962072522889,10.413289206095758,101.12924667417435,12.824135523530725,44.85,54.25,53.80504999757499,50.95504999757499,87.9,82.95,28.6,46.84303088497028
5748.0,68.77959719700277,11.73822247291776,86.05020488727514,9.072339704366437,92.377322705989,15.680546154101128,101.29446522667648,15.037172406114369,109.88741186125576,14.65471508830592,105.4361522709428,10.340988842781856,101.13048820055432,12.845474627577508,44.85,54.25504999757499,53.85,51.00504999757499,87.91009999514999,82.944950002425,28.6,46.84489372880166
5750.0,68.81024212672874,11.811353124358932,86.0536799873021,9.10160949842594,92.40540646578164,15.649458244362384,101.29174227885176,14.997100527238336,109.88920695201644,14.625079591677624,105.42101797141312,10.56104507824427,101.15448667465672,12.825910139406322,44.85,54.30504999757499,53.855049997574994,51.065149992724976,88.01009999514999,82.9,28.6,46.84675657263304
5752.0,68.71964897363058,11.789994497295025,86.05467103156832,9.053121850899284,92.41597612494824,15.709060880399846,101.31853225129504,14.964196887211047,109.89567225545385,14.53899325124472,105.43596994348806,10.429613024462617,101.13578052305289,12.827845393551764,44.855049997574994,54.36009999514999,53.9,51.21009999514999,88.1,82.9,28.60504999757499,46.848738620845694
5754.0,68.8973154199121,11.829989284328937,86.07349547410291,9.060337891996893,92.41866509000452,15.639788402881967,101.32717220356008,15.066711756756712,109.89745730448104,14.692665743704346,105.43673540802328,10.412427878982774,101.15446027697617,12.920563695073769,44.9,54.45504999757502,53.90504999757501,51.30504999757501,88.10504999757501,82.9,28.644950002424988,46.85079980808955
5756.0,68.75844313356208,11.894711199592091,86.09401391410046,8.990585798028004,92.43296393048612,15.5298364554871,101.32876935253212,15.10274595639059,109.89367220953314,14.645372364066654,105.44425499950302,10.316316971079743,101.15318758540214,12.973356593081984,44.9,54.5,53.95,51.35,88.13990000485002,82.9,28.6,46.8528609953334
5758.0,68.84701422038458,11.877647199724365,86.11984886960703,9.06512783597729,92.44751112477712,15.59227905745928,101.33345619511935,15.016093763691924,109.89805282919612,14.574447114930807,105.45791722478434,10.501007441005967,101.15455006396172,12.838228459942368,44.90504999757499,54.50504999757499,53.95,51.35,88.05,82.90504999757499,28.60504999757499,46.854922182577255
5760.0,68.77714877688116,11.903421875439172,86.13154476501911,9.106523545907985,92.44875271200988,15.596734205274997,101.33699950105718,15.005961628923398,109.90555408653306,14.556620968278738,105.44399657602224,10.456020505621348,101.1602697390026,12.7924801072389,44.95,54.54495000242501,53.95,51.35,88.044950002425,82.95,28.65,46.85698336982111
5762.0,68.90026944827773,11.80229232242323,86.13841979310634,9.10816256128454,92.45287841379688,15.672114923535268,101.35538237931029,15.057453330364943,109.91623389655189,14.439294576514817,105.45139182758716,10.378265738020286,101.16148927586362,12.720901825008534,44.95,54.50504999757499,53.95,51.35,87.99495000242501,82.95,28.65,46.85904455706496
5764.0,68.90745280782875,11.836726630440957,86.15934643251192,9.021924590086575,92.47958660331152,15.615518959117566,101.35502493168016,14.972696344136812,109.9166739117908,14.635762209289254,105.45856506711984,10.435303286748882,101.17279992090135,12.797600134260827,44.95,54.54495000242501,53.94495000242501,51.35,87.955049997575,82.95,28.65,46.86110574430881
5766.0,68.74632353328732,11.771101960709837,86.17779910865391,9.126577925723884,92.48840738604486,15.699272411419107,101.35967242531802,15.051936468504396,109.89527082982544,14.66004670850586,105.46926649683496,10.44952826503039,101.18554018884832,12.819806117388657,44.95,54.49495000242501,53.9,51.355049997574994,88.0,82.95,28.65,46.86316693155266
5768.0,68.91312526043494,11.795509276468634,86.19163961570251,9.08996166001122,92.50282044697006,15.58477765520679,101.3825859476844,15.11338827417732,109.90198672024384,14.563180518743298,105.47117284723656,10.416140385067983,101.17106625987977,12.827829466673691,44.95,54.45504999757499,53.9,51.4,87.98990000485001,82.95,28.65,46.865228118796516
5770.0,68.91818007496877,11.926068524104204,86.19367351994576,9.026591069619872,92.50187652563642,15.708207760108293,101.3993457462182,15.087335116901672,109.91544080475056,14.620666580405198,105.46612125575606,10.40823593134223,101.1859927392564,12.845116850795131,44.95,54.5,53.9,51.394950002424984,87.89495000242499,82.95,28.644950002424988,46.86728930604037
5772.0,68.89821469753872,11.763933681331176,86.20699701742498,9.074661440161222,92.50384898633833,15.557608889163069,101.39180388296364,14.989687739144196,109.93108356593528,14.562050999134478,105.49876911278696,10.35930605229041,101.17202933396722,12.815838855680887,44.95,54.49495000242501,53.9,51.35,87.85,82.95,28.6,46.86935049328422
5774.0,68.82479171859102,11.859258484328642,86.20825530504844,9.048242262927776,92.484869636617,15.590337136495728,101.39143017984937,15.003220261366934,109.9294254838171,14.514180222513517,105.5101218417902,10.41122888401319,101.16844045363014,12.875946202221662,44.95,54.45,53.9,51.35,87.84495000242501,82.95,28.60504999757499,46.87141168052808
5776.0,68.93515728691332,11.822994062487432,86.21156484438805,9.073500788455364,92.46698595851144,15.601841524056953,101.38860337266316,15.049599234676128,109.94087221374944,14.672102700844029,105.53417616895908,10.391626909637164,101.18207939622854,12.820650607801571,44.95,54.45,53.9,51.35,87.805049997575,82.95,28.65,46.87347286777192
5778.0,68.93023450854228,11.833289241833109,86.21630495770837,9.030490493172946,92.45409400074549,15.65476256160201,101.36249064815968,15.017711819740148,109.9476003838908,14.69746776081218,105.55594496398832,10.350590188670244,101.18694011766968,12.885494428922792,44.95,54.45,53.894950002425006,51.35,87.85,82.95,28.65,46.87553405501578
5780.0,68.79472022196417,11.781101226727696,86.22031625157,9.058235036283058,92.4574171894088,15.792840418743534,101.34539760595656,15.049116034068344,109.94192619299102,14.662067806877964,105.55669228735417,10.36046575882297,101.19840371511609,12.897349643230486,44.95,54.45,53.85,51.355049997574994,87.86009999514998,82.95,28.64495000242501,46.87759524225963
5782.0,68.8989947927832,11.85373653296226,86.219908069368,9.03318744793757,92.45090469788606,15.744562967407717,101.31847821434552,15.024795593178965,109.93546157326702,14.601111275542742,105.57261237059473,10.425761148326336,101.19690067012668,12.820171250600591,44.95,54.45504999757499,53.85,51.40504999757499,87.95,82.95,28.60504999757499,46.879656429503484
5784.0,68.89068899749957,11.893549477145738,86.23526778150398,9.063879532223323,92.42815248550647,15.569762969673878,101.32419903394592,15.021635007038569,109.9449792810009,14.65911339053071,105.573894011568,10.493961468623151,101.20021170853327,12.762562387228996,44.95504999757502,54.5,53.85,51.45,87.95,82.95,28.644950002424988,46.88171761674734
5786.0,68.88613872964022,11.651894808126716,86.23678892947696,9.05587686757969,92.43047399550984,15.59015306293852,101.30639850223102,15.038126435549607,109.94517746222655,14.62476575703997,105.59588065333185,10.37275081653901,101.21093701500828,12.840682769607165,45.0,54.49495000242501,53.84495000242501,51.45,87.95,82.95,28.60504999757499,46.88377880399119
5788.0,68.76629092607335,11.93076341767958,86.24347932910918,9.115186050380595,92.43766687310617,15.662729587463446,101.29515530284696,15.01868518275765,109.94290181956252,14.614527402882327,105.59891596847191,10.41492924505721,101.21128768566962,12.85176466666887,45.0,54.44495000242501,53.8,51.45,87.95,82.944950002425,28.65,46.885839991235045
5790.0,68.86637069608025,11.774457556838568,86.24294912788656,9.082303919206003,92.45330471282212,15.57877121205824,101.28947800623654,14.99112107844399,109.94937288245376,14.508562706031572,105.60422279047694,10.360642774989604,101.2091288799024,12.752875121597851,45.0,54.4,53.8,51.45504999757499,87.955049997575,82.90504999757499,28.65,46.88790117847889
5792.0,68.94372117010363,11.901854368251923,86.24624297102498,9.027472500501869,92.43680154918238,15.556823819304713,101.30389592929232,15.054960231811206,109.95131407990736,14.7183134141789,105.59705293705072,10.373689286765414,101.19545828904964,12.880621325544835,44.99495000242501,54.394950002425006,53.8,51.50504999757499,87.99495000242501,82.95,28.65,46.889962365722745
5794.0,68.88274539227851,11.893733635866171,86.23610543513064,9.030649681134843,92.45741227910874,15.693301527480266,101.3183562091616,14.988718710287833,109.9577509504366,14.521050593226844,105.59178343516363,10.447308943700422,101.21449822504503,12.85409867250876,44.95,54.35,53.8,51.55504999757499,87.95,82.95,28.65,46.8920235529666
5796.0,68.81577773101165,11.906320569935556,86.23233132913072,9.163100701252269,92.48355117947492,15.573997732920889,101.34328186243394,15.065896875654545,109.94540539608724,14.63753043369095,105.58723160076386,10.391913449146434,101.21319964337287,12.885196252923071,44.95,54.35,53.8,51.59495000242501,87.944950002425,82.955049997575,28.65,46.89408474021045
5798.0,68.80982653960169,11.747893201173053,86.23352973205391,9.04974062750622,92.48605423199946,15.54568122630694,101.3563053712457,15.124837314562996,109.95704106519818,14.684871653919965,105.5933327879388,10.35741660413296,101.2138308267518,12.854035759150074,44.95,54.339900004850016,53.8,51.55,87.894950002425,83.0,28.65,46.896145927454306
5800.0,68.90785946407819,11.92670681956735,86.23099161239958,9.080118242480486,92.49805070065288,15.584637816241417,101.40790216710865,15.01934867569971,109.95690923086852,14.545010733745588,105.58306348844324,10.421993992506122,101.21735575779496,12.80916800947091,44.95,54.25,53.8,51.54495000242498,87.85,83.0,28.65,46.89820711469816
5802.0,68.83210533625669,11.889758256913307,86.22850966471573,9.074017656666989,92.5037756323216,15.61319108965094,101.42144591254606,15.050758615466858,109.96385349727524,14.70055087028756,105.59140436561972,10.431453491173537,101.2198964112947,12.913913833660244,44.95,54.24495000242501,53.8,51.49495000242501,87.84495000242501,83.0,28.65,46.900268301942006
5804.0,68.95164418796517,11.782522751690712,86.23237663780812,9.134621709704724,92.50841402582708,15.617821088791631,101.4268024103894,15.039160943965522,109.96367768156163,14.597829330211855,105.58777496939126,10.447735951895202,101.22467653309958,12.791503500014866,44.94495000242501,54.19495000242501,53.8,51.44495000242501,87.8,83.00504999757499,28.65,46.90232948918586
5806.0,68.95395248293806,11.839913060315078,86.22833291989265,9.040198256830864,92.51111757418028,15.73643628518268,101.4460361389812,15.010188358082749,109.96381394752004,14.67389840660183,105.58678821113668,10.444054142770124,101.22261880590192,12.94309661842173,44.90504999757499,54.144950002425006,53.80504999757499,51.394950002425006,87.78990000485001,83.05,28.65,46.90439067642971
5808.0,68.78466861392253,11.819994302375225,86.23432517645618,9.148972477070242,92.5083726807818,15.664626095022598,101.4537872188016,14.990507778374118,109.96614510934154,14.598212694125795,105.56744001348308,10.427841950226943,101.21957117632849,12.819765913905837,44.94495000242501,54.09495000242501,53.85,51.34495000242501,87.7,83.05,28.65,46.90645186367357
5810.0,68.79728348195937,11.875351259485509,86.25180790166957,9.123217232175543,92.50558398608617,15.579344547500678,101.46335668607516,15.059264413192972,109.96757504417678,14.63884191903678,105.5644217023376,10.391839803787883,101.22151485948048,12.841337100076617,44.9,54.04495000242501,53.84495000242501,51.28990000485001,87.7,83.05,28.65,46.90851305091742
5812.0,68.83754828683777,11.854636282817756,86.25436479317968,9.016716108718713,92.50142438557644,15.65011535586236,101.47714861944075,15.05100751647169,109.97608289281872,14.611178907243085,105.57241088031915,10.450226922896505,101.21660690986576,12.851887070834673,44.9,54.0,53.8,51.19495000242501,87.694950002425,83.05,28.65,46.91053067746205
5814.0,68.95286111092682,11.7943967824836,86.26784079867811,9.131462540106988,92.50397403376594,15.74390034003634,101.46217941199758,15.11514155605609,110.00277358985645,14.562543943101968,105.57431719043382,10.443696809378425,101.215257691528,12.767918340669157,44.894950002424984,53.994950002424986,53.8,51.144950002424984,87.65504999757502,83.04495000242498,28.65,46.91216057044707
5816.0,68.84672402251816,11.928897795449402,86.28075749403952,9.084893286903958,92.50579591432502,15.671672517079095,101.46177786798737,15.00751087241372,110.00994895323258,14.673737522246268,105.58055578574005,10.521623313526655,101.21242562449538,12.9085253120602,44.855049997574994,53.94495000242501,53.8,51.1,87.705049997575,83.00504999757499,28.65504999757499,46.9137904634321
5818.0,68.80821466802173,11.795090469153475,86.29695641223095,9.099426287062094,92.51800528967487,15.639126791121877,101.45761265834224,14.938322463212792,110.0380248782068,14.700911028101435,105.60136694968143,10.454625794301164,101.19964476614564,12.78942506007368,44.894950002425006,53.894950002425006,53.79495000242501,51.09495000242501,87.74495000242501,83.044950002425,28.7,46.91542035641712
5820.0,68.96863445345896,11.56062068887477,86.31042322825786,9.08183650747516,92.51751909856915,15.670211461848384,101.45688405155714,15.06368950154056,110.0725814366641,14.656109949922833,105.59641712753496,10.4537748817515,101.19216493183778,12.954072563193284,44.85,53.85,53.75504999757499,51.05504999757499,87.7,83.00504999757499,28.7,46.91705024940215
5822.0,68.88289947937658,11.844915035305752,86.31371084158278,9.10862781511792,92.5273865307835,15.731177693928954,101.44666446077504,15.01084979702249,110.06956631633376,14.642247895420324,105.619641629524,10.418373567076362,101.1903048401436,12.826690982827412,44.85,53.855049997574994,53.79495000242501,51.09495000242501,87.7,83.044950002425,28.705049997574992,46.918680142387174
5824.0,68.92596255171121,11.67955985885914,86.33834700000143,9.102521666466874,92.52955489655356,15.58970747451852,101.43474299999768,15.124471500415783,110.08862482758634,14.652443571893732,105.60910417241476,10.536860813711836,101.20589082758548,12.824641857703613,44.85,53.9,53.75,51.04495000242501,87.694950002425,83.0,28.75,46.920310035372204
5826.0,68.83800933222217,11.85326565746511,86.34883580287864,9.03569802335056,92.54247290591462,15.575414786764432,101.41764172258648,14.955525417372767,110.09002932212978,14.600005692293692,105.61576399964798,10.421125194402064,101.20107397748576,12.775752193692355,44.85,53.90504999757499,53.75,50.99495000242501,87.65,82.99495000242501,28.744950002425007,46.921939928357226
5828.0,68.91334269836322,11.775769722899309,86.36301656623978,9.102709587373123,92.54677763696232,15.651194550766508,101.39551567571796,15.057555117190724,110.1052240936228,14.572521091831222,105.61391953209382,10.449996455203053,101.20632896696829,12.791036536529893,44.85,53.95,53.75,50.94495000242501,87.65504999757499,82.95,28.7,46.923569821342255
5830.0,68.90466808476378,11.795823909168575,86.36906616291849,9.080285222091783,92.54578777734834,15.531335112382992,101.39324123699066,15.03134265156878,110.12260760475988,14.664897910744784,105.61398036290366,10.478725506990829,101.19532233550694,12.88532603827872,44.85,53.94495000242499,53.75,50.894950002424984,87.7,82.95504999757502,28.7,46.925199714327285
5832.0,68.80180033380172,11.705080828240591,86.38367339781976,9.066106697987635,92.53253016230536,15.623446058982644,101.4174215124888,15.064251141781462,110.11669290517402,14.672727316029476,105.62163880413485,10.355131534572347,101.20183762590544,12.872098203222912,44.85,53.9,53.75,50.84495000242501,87.7,82.99495000242501,28.7,46.92682960731231
5834.0,68.98066162473499,11.794188344465258,86.39088267428129,9.066497550271317,92.541294233452,15.622807758765482,101.41384432844576,15.00903975954608,110.10058006204224,14.534889809349972,105.62128515353837,10.393493196689851,101.21281265176847,12.953205486182355,44.84495000242501,53.894950002425006,53.75504999757499,50.8,87.7,82.95,28.7,46.928459500297336
5836.0,68.83120039369874,11.841505713464208,86.40240786863637,9.100803264444794,92.54401755904604,15.617269478218766,101.41048577461817,14.947020423812695,110.09576339273946,14.563234168916212,105.62638205499618,10.376035018713026,101.2109224488284,12.924318745259788,44.80504999757499,53.84495000242501,53.8,50.79495000242501,87.694950002425,82.95,28.7,46.93008939328236
