t_s,Tm_ELBOW,Tm_J1,Tm_J2,Tm_PITCH,Tm_ROLL,Tm_TWIST,Tm_YAW,P_ELBOW,P_J1,P_J2,P_PITCH,P_ROLL,P_TWIST,P_YAW,Ts_humerus_u,Ts_humerus_l,Ts_forearm_u,Ts_forearm_l,Ts_wrist,Ts_hand,T_amb
70.0,51.10501934062744,55.32973866573692,56.847471390574455,82.73946272239115,79.78779259358629,50.72390121750547,84.43502450869762,29.208833215861983,29.105339736023975,29.776230259355508,0.007891645219222978,0.0004527763479481985,29.083287162937147,0.009643657362203732,27.774850241545867,28.69676328502413,27.9533719806763,31.979942028985477,65.85606763285017,64.7018743961352,22.549227053140072
72.0,51.316995594687604,55.50692153811818,57.06594145202201,81.85627578731803,78.49271880784916,50.915716212200806,83.42626968184933,29.167031168602993,28.980933117873047,29.818792207523177,0.010509090992789035,0.0006357142911945201,29.03574090942919,0.015444805283983554,27.787333333333308,28.70034782608693,27.956966183574853,32.00779710144924,65.69846376811589,64.52286956521732,22.54845410628017
74.0,51.518451657045226,55.67734543423691,57.27355667293475,80.93507572621596,77.15983795858048,51.0979019513967,82.38060205622375,29.197750073610962,29.018524970086343,29.866051248880236,0.00046989719526509033,0.0,29.078489284126032,0.0032844345739579967,27.79976923076923,28.70580267558528,27.95987068004458,32.03145484949832,65.5753779264214,64.38854515050164,22.54817614269787
76.0,51.71411054082725,55.84356512565022,57.47474430024531,80.08315035357916,75.92360016032696,51.27456587856878,81.4078774988962,29.21740655737705,29.142672131147542,29.840662295081966,0.024713114754098358,0.0,29.171347540983607,0.004470491803278689,27.812461538461537,28.711859531772568,27.96312263099218,32.05719732441471,65.44758193979932,64.24726421404678,22.54795763656632
78.0,51.90397224603371,56.00558061235815,57.66950433395374,79.3004996694077,74.78400541308864,51.44570799371705,80.5080960098667,29.314301542447737,29.027282762627966,29.780720516944516,0.03582468873998017,4.212618117043e-05,29.162022951615235,0.00585588660763872,27.825410256410255,28.71851839464882,27.966722036417675,32.08502452619843,65.3150758082497,64.0990267558528,22.54779858788553
80.0,52.0880367726646,56.16339189436069,57.85783677406003,78.58712367370158,73.74105371686551,51.61132829684153,79.68125758913529,29.325293620153726,29.097751964260393,29.87292034920157,0.0018316176188235295,0.00022279412705882354,29.187395097349018,0.00021813724862745096,27.83861538461538,28.72577926421404,27.970668896321055,32.11493645484949,65.17785953177255,63.94383277591969,22.547698996655505
82.0,52.26630412071993,56.31699897165785,58.0397416205642,77.94302236646081,72.79474507165759,51.771426787942204,78.92736223670194,29.213212023627115,29.007115937505745,29.947491745428287,0.03280840701103513,0.0007644931402304835,29.183228833841138,0.02026862042608675,27.852076923076915,28.73364214046822,27.974963210702327,32.14693311036788,65.03593311036788,63.78168227424745,22.547658862876244
84.0,52.43877429019969,56.46640184424963,58.21521887346624,77.36819574768536,71.94507947746487,51.926003467019086,78.24640995256667,29.213867068841157,28.950872676152052,29.933548219131886,0.053910627374496166,0.0007995488882350232,29.23782085079512,0.02929809589900845,27.86579487179486,28.742107023411364,27.979604979561486,32.18101449275362,64.88929654403564,63.61257525083607,22.54767818654774
86.0,52.60544728110388,56.61160051213603,58.38426853276614,76.86264381737527,71.19205693428736,52.07505833407216,77.63840073672945,29.20704262734075,29.163668706475825,29.90204553775538,0.011018405309907664,0.00022592778180479243,29.310859478252965,0.0010037111272191697,27.87976923076922,28.75117391304347,27.984594202898535,32.21718060200668,64.7379498327759,63.436511705685575,22.54775696767
88.0,52.766323093432504,56.752594975317045,58.54689059846392,76.42636657553051,70.53567744212505,52.21859138910144,77.10333458919031,29.32478720902047,29.361779840932282,29.79531958830866,0.026785238223622047,0.0037188978897637797,29.28140910053543,0.0013266239874015746,27.893999999999988,28.76084280936454,27.989930880713473,32.25543143812708,64.58189297658859,63.253491638795936,22.54789520624302
90.0,52.92140172718557,56.88938523379267,58.70308507055957,76.05936402215109,69.97594100097794,52.35660263210693,76.64121150994924,29.34861218196063,29.488169184892154,29.895426244611492,0.03847614177616947,0.005065431425596334,29.269893046507658,0.0025290355570981972,27.908487179487164,28.771113712374575,27.995615013006304,32.29576700111482,64.42112597547376,63.063515050167176,22.548092902266806
92.0,53.070683182363055,57.02197128756293,58.85285194905308,75.761636157237,69.51284761084604,52.489092063088606,76.25203149900625,29.29380892281349,29.195213483848516,29.89852390786155,0.013887819788301455,0.00017353383203934621,29.340204410745688,0.002934385923309322,27.923230769230752,28.78198662207357,28.001646599777022,32.33818729096989,64.2556488294314,62.86658193979928,22.54835005574135
94.0,53.21416745896498,57.15035313662779,58.996191233944465,75.53318298078827,69.14639727172933,52.61605968204649,75.93579455636132,29.355933533578852,29.18982939260567,29.900202674601196,0.02299379529630581,0.0,29.319667060401628,0.001349630873472981,27.93823076923075,28.793461538461532,28.008025641025625,32.3826923076923,64.08546153846149,62.662692307692254,22.54866666666666
96.0,53.35185455699134,57.27453078098728,59.133102925233715,75.37400449280486,68.87658998362782,52.737505488980574,75.69250068201447,17.35604882395666,17.222901840344004,17.763815151597015,0.007616834095801626,0.0,17.31076113596069,0.001830401992014344,27.953487179487155,28.805538461538458,28.014752136752122,32.429282051282044,63.910564102564045,62.4518461538461,22.549042735042725
